Indicator,NFHS-5,NFHS-4
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0.0,0.8
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,(45.6)
Children under age 3 years breastfed within one hour of birth (%),56.8,85.5
Children under age 6 months exclusively breastfed (%),*,*
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet  (%),4.0,6.1
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet  (%),6.8,5.2
Children under 5 years who are stunted (height-for-age) (%),26.4,30.8
Children under 5 years who are wasted (weight-for-height) (%),7.4,9.3
Children under 5 years who are severely wasted (weight-for-height) (%),3.8,2.7
Children under 5 years who are underweight (weight-for-age) (%),13.9,17.5
Children under 5 years who are overweight (weight-for-height) (%),5.9,3.1
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),4.1,10.2
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),21.8,13.2
Women who have high risk waist-to-hip ratio (≥0.85) (%),53.1,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),45.5,19.4
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),35.1,27.8
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(29.9),(23.7)
All women age 15-49 years who are anaemic (%),34.9,27.6
All women age 15-19 years who are anaemic (%),42.4,17.6
Women - Blood sugar level - high (141-160 mg/dl)(%),5.7,na
Women - Blood sugar level - very high (>160 mg/dl)(%),5.0,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),11.4,na
Men - Blood sugar level - high (141-160 mg/dl)(%),8.0,na
Men - Blood sugar level - very high (>160 mg/dl) (%),4.6,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),13.4,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),10.1,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),2.4,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),14.3,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),16.5,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.1,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),21.0,na
Ever undergone a screening test for cervical cancer (%),4.9,na
Ever undergone a breast examination for breast cancer (%),2.4,na
Ever undergone an oral cavity examination for oral cancer (%),0.8,na
Women age 15 years and above who use any kind of tobacco (%),70.2,na
Men age 15 years and above who use any kind of tobacco (%),80.6,na
Women age 15 years and above who consume alcohol (%),0.4,na
Men age 15 years and above who consume alcohol (%),26.2,na
