,Indicator,NFHS-5,NFHS-4
36,Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),93.1,97.0
37,Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),73.4,75.5
38,Average out-of-pocket expenditure per delivery in a public health facility (Rs.),"9,812","5,087"
39,Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),*,*
40,Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),33.2,na
41,Institutional births (%),97.4,96.2
42,Institutional births in public facility (%),76.3,67.5
43,Home births that were conducted by skilled health personnel (%),0.3,1.4
44,Births attended by skilled health personnel (%),97.8,97.7
45,Births delivered by caesarean section (%),18.2,20.7
46,Births in a private health facility that were delivered by caesarean section (%),34.6,30.5
47,Births in a public health facility that were delivered by caesarean section (%),14.2,17.7
48,Children age 12-23 months fully vaccinated based on information from either vaccination card or  mother's recall (%),66.4,55.3
49,Children age 12-23 months fully vaccinated based on information from vaccination card only (%),(76.3),(74.1)
50,Children age 12-23 months who have received BCG (%),81.6,82.8
51,Children age 12-23 months who have received 3 doses of polio vaccine (%),68.7,66.3
52,Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),79.4,65.0
53,Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),77.9,60.4
54,Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),28.6,na
55,Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),16.6,na
56,Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),71.4,60.2
57,Children age 9-35 months who received a vitamin A dose in the last 6 months (%),71.6,76.3
58,Children age 12-23 months who received most of their vaccinations in a public health facility (%),(93.7),85.2
59,Children age 12-23 months who received most of their vaccinations in a private health facility (%),(6.3),14.9
60,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),7.1,10.2
61,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,(76.5)
62,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,(31.6)
63,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,(49.1)
64,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0.8,4.0
65,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),(57.3),54.8
66,Children under age 3 years breastfed within one hour of birth (%),58.5,68.0
67,Children under age 6 months exclusively breastfed (%),*,(59.7)
68,Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
69,Breastfeeding children age 6-23 months receiving an adequate diet  (%),17.0,16.6
70,Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
71,Total children age 6-23 months receiving an adequate diet  (%),17.9,17.2
72,Children under 5 years who are stunted (height-for-age) (%),25.3,23.7
73,Children under 5 years who are wasted (weight-for-height) (%),7.3,2.3
74,Children under 5 years who are severely wasted (weight-for-height) (%),2.4,0.8
75,Children under 5 years who are underweight (weight-for-age) (%),9.6,6.7
76,Children under 5 years who are overweight (weight-for-height) (%),12.3,5.6
77,Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),3.8,7.0
78,Women who are overweight or obese (BMI ≥25.0 kg/m) (%),29.7,26.8
79,Women who have high risk waist-to-hip ratio (≥0.85) (%),46.0,na
80,Children age 6-59 months who are anaemic (<11.0 g/dl) (%),44.0,10.5
81,Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),31.6,18.3
82,Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(33.4),(20.8)
83,All women age 15-49 years who are anaemic (%),31.7,18.4
84,All women age 15-19 years who are anaemic (%),31.5,17.0
85,Women - Blood sugar level - high (141-160 mg/dl)(%),6.8,na
86,Women - Blood sugar level - very high (>160 mg/dl)(%),6.8,na
87,Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),15.2,na
88,Men - Blood sugar level - high (141-160 mg/dl)(%),7.2,na
89,Men - Blood sugar level - very high (>160 mg/dl) (%),6.8,na
90,Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),17.3,na
91,Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),14.1,na
92,Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),2.7,na
93,Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),23.4,na
94,Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),19.8,na
95,Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.8,na
96,Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),33.6,na
97,Ever undergone a screening test for cervical cancer (%),10.8,na
98,Ever undergone a breast examination for breast cancer (%),4.7,na
99,Ever undergone an oral cavity examination for oral cancer (%),1.6,na
100,Women age 15 years and above who use any kind of tobacco (%),54.7,na
101,Men age 15 years and above who use any kind of tobacco (%),68.7,na
102,Women age 15 years and above who consume alcohol (%),1.0,na
103,Men age 15 years and above who consume alcohol (%),25.8,na
