Indicator,NFHS-5,NFHS-4
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),12.3,5.3
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),39.8,31.5
Women who have high risk waist-to-hip ratio (≥0.85) (%),63.1,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),36.8,33.8
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),38.6,29.8
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),*,(6.2)
All women age 15-49 years who are anaemic (%),38.7,28.8
All women age 15-19 years who are anaemic (%),38.1,29.9
Women - Blood sugar level - high (141-160 mg/dl)(%),7.6,na
Women - Blood sugar level - very high (>160 mg/dl)(%),16.9,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),28.7,na
Men - Blood sugar level - high (141-160 mg/dl)(%),8.9,na
Men - Blood sugar level - very high (>160 mg/dl) (%),15.5,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),29.4,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),15.4,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),8.6,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),34.2,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),21.0,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),9.2,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),38.8,na
Ever undergone a screening test for cervical cancer (%),2.6,na
Ever undergone a breast examination for breast cancer (%),3.0,na
Ever undergone an oral cavity examination for oral cancer (%),1.5,na
Women age 15 years and above who use any kind of tobacco (%),1.7,na
Men age 15 years and above who use any kind of tobacco (%),18.3,na
Women age 15 years and above who consume alcohol (%),0.6,na
Men age 15 years and above who consume alcohol (%),27.4,na
