Indicator,NFHS-5,NFHS-4
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),31.4,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),18.1,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),8.2,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),36.8,na
Ever undergone a screening test for cervical cancer (%),3.0,na
Ever undergone a breast examination for breast cancer (%),2.8,na
Ever undergone an oral cavity examination for oral cancer (%),0.9,na
Women age 15 years and above who use any kind of tobacco (%),2.3,na
Men age 15 years and above who use any kind of tobacco (%),17.8,na
Women age 15 years and above who consume alcohol (%),0.2,na
Men age 15 years and above who consume alcohol (%),26.2,na
