Indicator,NFHS-5,NFHS-4
Births in a private health facility that were delivered by caesarean section (%),40.0,32.1
Births in a public health facility that were delivered by caesarean section (%),39.1,35.8
Children age 12-23 months fully vaccinated based on information from either vaccination card or  mother's recall (%),77.7,(87.1)
Children age 12-23 months fully vaccinated based on information from vaccination card only (%),(88.4),(94.8)
Children age 12-23 months who have received BCG (%),98.0,(98.5)
Children age 12-23 months who have received 3 doses of polio vaccine (%),79.5,(88.7)
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),87.5,(94.3)
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),83.7,(97.0)
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),9.8,na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),3.9,na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),87.5,(80.6)
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),80.2,72.0
Children age 12-23 months who received most of their vaccinations in a public health facility (%),91.6,(82.3)
Children age 12-23 months who received most of their vaccinations in a private health facility (%),8.4,(17.7)
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),0.7,3.6
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),3.3,0.6
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),(81.2),*
Children under age 3 years breastfed within one hour of birth (%),63.8,74.9
Children under age 6 months exclusively breastfed (%),*,*
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet  (%),39.9,20.4
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet  (%),38.4,20.1
Children under 5 years who are stunted (height-for-age) (%),19.4,25.3
Children under 5 years who are wasted (weight-for-height) (%),14.0,10.2
Children under 5 years who are severely wasted (weight-for-height) (%),6.9,3.5
Children under 5 years who are underweight (weight-for-age) (%),17.9,10.5
Children under 5 years who are overweight (weight-for-height) (%),3.0,6.7
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),8.7,9.7
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),32.4,30.1
Women who have high risk waist-to-hip ratio (≥0.85) (%),72.9,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),37.2,44.1
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),39.7,38.1
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(39.7),(20.3)
All women age 15-49 years who are anaemic (%),39.7,37.3
All women age 15-19 years who are anaemic (%),30.4,39.9
Women - Blood sugar level - high (141-160 mg/dl)(%),10.5,na
Women - Blood sugar level - very high (>160 mg/dl)(%),11.1,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),23.8,na
Men - Blood sugar level - high (141-160 mg/dl)(%),10.2,na
Men - Blood sugar level - very high (>160 mg/dl) (%),11.6,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),25.0,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),17.2,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),7.6,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),31.0,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),23.3,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.8,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),34.8,na
Ever undergone a screening test for cervical cancer (%),2.9,na
Ever undergone a breast examination for breast cancer (%),2.1,na
Ever undergone an oral cavity examination for oral cancer (%),0.3,na
Women age 15 years and above who use any kind of tobacco (%),1.7,na
Men age 15 years and above who use any kind of tobacco (%),12.9,na
Women age 15 years and above who consume alcohol (%),0.1,na
Men age 15 years and above who consume alcohol (%),14.1,na
