,Indicator,NFHS-5,NFHS-4
57,Children age 9-35 months who received a vitamin A dose in the last 6 months (%),78.1,76.6
58,Children age 12-23 months who received most of their vaccinations in a public health facility (%),(93.2),(87.4)
59,Children age 12-23 months who received most of their vaccinations in a private health facility (%),(6.8),(12.6)
60,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),1.4,4.0
61,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,*
62,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,*
63,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
64,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),1.4,1.6
65,provider (%),(95.5),(92.8)
66,Children under age 3 years breastfed within one hour of birth (%),60.0,62.9
67,Children under age 6 months exclusively breastfed (%),*,*
68,Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
69,Breastfeeding children age 6-23 months receiving an adequate diet  (%),14.8,22.4
70,Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
71,Total children age 6-23 months receiving an adequate diet  (%),14.1,23.5
72,Children under 5 years who are stunted (height-for-age) (%),31.3,27.7
73,Children under 5 years who are wasted (weight-for-height) (%),16.1,23.9
74,Children under 5 years who are severely wasted (weight-for-height) (%),5.3,10.7
75,Children under 5 years who are underweight (weight-for-age) (%),22.5,27.2
76,Children under 5 years who are overweight (weight-for-height) (%),6.5,1.6
77,Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),14.0,12.2
78,Women who are overweight or obese (BMI ≥25.0 kg/m) (%),26.7,24.4
79,Women who have high risk waist-to-hip ratio (≥0.85) (%),73.9,na
80,Children age 6-59 months who are anaemic (<11.0 g/dl) (%),39.4,45.6
81,Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),27.0,32.9
82,Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),*,(12.2)
83,All women age 15-49 years who are anaemic (%),26.9,32.3
84,All women age 15-19 years who are anaemic (%),27.7,36.0
85,Blood sugar level - high (141-160 mg/dl)(%),7.5,na
86,Blood sugar level - very high (>160 mg/dl)(%),8.4,na
87,Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),18.3,na
88,Blood sugar level - high (141-160 mg/dl)(%),8.2,na
89,Blood sugar level - very high (>160 mg/dl) (%),7.9,na
90,Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),17.9,na
91,Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),15.1,na
92,Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),7.2,na
93,blood pressure (%),28.8,na
94,Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),17.7,na
95,Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),7.4,na
96,blood pressure (%),28.3,na
97,Ever undergone a screening test for cervical cancer (%),1.5,na
98,Ever undergone a breast examination for breast cancer (%),1.2,na
99,Ever undergone an oral cavity examination for oral cancer (%),0.2,na
100,Women age 15 years and above who use any kind of tobacco (%),10.6,na
101,Men age 15 years and above who use any kind of tobacco (%),26.0,na
102,Women age 15 years and above who consume alcohol (%),1.2,na
103,Men age 15 years and above who consume alcohol (%),23.2,na
