Indicator,NFHS-5,NFHS-4
Total children age 6-23 months receiving an adequate diet  (%),(36.5),(22.0)
Children under 5 years who are stunted (height-for-age) (%),24.3,15.1
Children under 5 years who are wasted (weight-for-height) (%),14.5,24.2
Children under 5 years who are severely wasted (weight-for-height) (%),6.8,14.3
Children under 5 years who are underweight (weight-for-age) (%),23.6,14.8
Children under 5 years who are overweight (weight-for-height) (%),2.3,4.7
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),9.0,10.2
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),36.3,28.9
Women who have high risk waist-to-hip ratio (≥0.85) (%),72.1,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),32.0,32.6
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),32.4,30.0
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),*,(10.7)
All women age 15-49 years who are anaemic (%),32.0,29.2
Women - All women age 15-19 years who are anaemic (%),33.8,38.1
Women - Blood sugar level - high (141-160 mg/dl)(%),8.2,na
Women - Blood sugar level - very high (>160 mg/dl)(%),10.6,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),22.8,na
Men - Blood sugar level - high (141-160 mg/dl)(%),10.3,na
Men - Blood sugar level - very high (>160 mg/dl) (%),10.7,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),23.9,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),17.6,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),10.1,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),34.8,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),18.2,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),7.9,na
Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),31.8,na
Ever undergone a screening test for cervical cancer (%),3.5,na
Ever undergone a breast examination for breast cancer (%),2.6,na
Ever undergone an oral cavity examination for oral cancer (%),0.6,na
Women age 15 years and above who use any kind of tobacco (%),3.7,na
Men age 15 years and above who use any kind of tobacco (%),24.8,na
Women age 15 years and above who consume alcohol (%),0.4,na
Men age 15 years and above who consume alcohol (%),24.1,na
