Indicator,NFHS-5,NFHS-4
Total children age 6-23 months receiving an adequate diet  (%),(32.3),(20.3)
Children under 5 years who are stunted (height-for-age) (%),19.5,19.5
Children under 5 years who are wasted (weight-for-height) (%),17.4,13.1
Children under 5 years who are severely wasted (weight-for-height) (%),6.3,3.9
Children under 5 years who are underweight (weight-for-age) (%),15.2,21.6
Children under 5 years who are overweight (weight-for-height) (%),2.8,3.5
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),6.6,9.0
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),50.6,33.6
Women who have high risk waist-to-hip ratio (≥0.85) (%),74.1,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),33.0,20.5
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),32.5,22.5
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),*,*
All women age 15-49 years who are anaemic (%),33.0,22.5
All women age 15-19 years who are anaemic (%),20.9,22.1
Women - Blood sugar level - high (141-160 mg/dl)(%),6.3,na
Women - Blood sugar level - very high (>160 mg/dl)(%),16.5,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),26.1,na
Men - Blood sugar level - high (141-160 mg/dl)(%),10.2,na
Men - Blood sugar level - very high (>160 mg/dl) (%),21.1,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),36.2,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),12.3,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.0,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),31.4,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),14.5,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.9,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),32.1,na
Ever undergone a screening test for cervical cancer (%),6.7,na
Ever undergone a breast examination for breast cancer (%),6.8,na
Ever undergone an oral cavity examination for oral cancer (%),1.2,na
Women age 15 years and above who use any kind of tobacco (%),0.8,na
Men age 15 years and above who use any kind of tobacco (%),15.0,na
Women age 15 years and above who consume alcohol (%),0.0,na
Men age 15 years and above who consume alcohol (%),15.2,na
