Indicator,NFHS-5,NFHS-4
Institutional births (%),99.1,100.0
Institutional births in public facility (%),36.8,46.2
Home births that were conducted by skilled health personnel (%),0.0,0.0
Births attended by skilled health personnel (%),99.2,100.0
Births delivered by caesarean section (%),57.6,52.1
Births in a private health facility that were delivered by caesarean section (%),61.1,51.4
Births in a public health facility that were delivered by caesarean section (%),(53.0),52.9
Children age 12-23 months fully vaccinated based on information from either vaccination card or  mother's recall (%),*,(78.0)
Children age 12-23 months fully vaccinated based on information from vaccination card only (%),*,*
Children age 12-23 months who have received BCG (%),*,(92.5)
Children age 12-23 months who have received 3 doses of polio vaccine (%),*,(96.3)
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),*,(89.1)
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),*,(92.6)
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),*,na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),*,na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),*,(77.5)
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),(90.9),85.4
Children age 12-23 months who received most of their vaccinations in a public health facility (%),*,(71.5)
Children age 12-23 months who received most of their vaccinations in a private health facility (%),*,(28.5)
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),4.7,4.0
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),3.5,1.7
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),(78.6),(94.0)
Children under age 3 years breastfed within one hour of birth (%),65.0,44.3
Children under age 6 months exclusively breastfed (%),*,*
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet  (%),(54.1),(25.5)
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet  (%),(50.1),(22.8)
Children under 5 years who are stunted (height-for-age) (%),22.7,13.3
Children under 5 years who are wasted (weight-for-height) (%),11.4,14.4
Children under 5 years who are severely wasted (weight-for-height) (%),3.9,4.7
Children under 5 years who are underweight (weight-for-age) (%),11.2,11.4
Children under 5 years who are overweight (weight-for-height) (%),5.0,3.3
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),12.3,10.5
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),43.8,39.7
Women who have high risk waist-to-hip ratio (≥0.85) (%),61.6,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),44.2,18.4
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),36.9,22.4
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),*,*
All women age 15-49 years who are anaemic (%),36.4,22.4
All women age 15-19 years who are anaemic (%),20.9,21.4
Women - Blood sugar level - high (141-160 mg/dl)(%),8.5,na
Women - Blood sugar level - very high (>160 mg/dl)(%),17.9,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),32.1,na
Men - Blood sugar level - high (141-160 mg/dl)(%),9.2,na
Men - Blood sugar level - very high (>160 mg/dl) (%),20.5,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),34.7,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),17.7,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),11.7,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),42.1,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),24.0,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),9.2,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),41.9,na
Ever undergone a screening test for cervical cancer (%),7.7,na
Ever undergone a breast examination for breast cancer (%),4.1,na
Ever undergone an oral cavity examination for oral cancer (%),0.8,na
Women age 15 years and above who use any kind of tobacco (%),1.5,na
Men age 15 years and above who use any kind of tobacco (%),22.3,na
Women age 15 years and above who consume alcohol (%),0.2,na
Men age 15 years and above who consume alcohol (%),23.8,na
