Indicator,NFHS-5,NFHS-4
Children under age 3 years breastfed within one hour of birth (%),67.9,52.1
Children under age 6 months exclusively breastfed (%),(75.9),(60.4)
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,(33.4)
Breastfeeding children age 6-23 months receiving an adequate diet  (%),11.5,7.4
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,(8.1)
Total children age 6-23 months receiving an adequate diet  (%),9.9,7.6
Children under 5 years who are stunted (height-for-age) (%),28.6,23.5
Children under 5 years who are wasted (weight-for-height) (%),18.5,19.5
Children under 5 years who are severely wasted (weight-for-height) (%),9.1,7.1
Children under 5 years who are underweight (weight-for-age) (%),24.2,25.3
Children under 5 years who are overweight (weight-for-height) (%),6.6,2.6
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),16.1,19.3
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),23.2,25.2
Women who have high risk waist-to-hip ratio (≥0.85) (%),61.5,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),58.5,65.1
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),50.2,48.1
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(46.3),(46.3)
All women age 15-49 years who are anaemic (%),50.1,48.0
All women age 15-19 years who are anaemic (%),54.1,49.8
Women - Blood sugar level - high (141-160 mg/dl)(%),4.5,na
Women - Blood sugar level - very high (>160 mg/dl)(%),4.1,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),10.1,na
Men - Blood sugar level - high (141-160 mg/dl)(%),4.5,na
Men - Blood sugar level - very high (>160 mg/dl) (%),4.4,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),9.9,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),10.9,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.5,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),19.1,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),14.5,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.2,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),20.8,na
Ever undergone a screening test for cervical cancer (%),0.0,na
Ever undergone a breast examination for breast cancer (%),0.0,na
Ever undergone an oral cavity examination for oral cancer (%),0.0,na
Women age 15 years and above who use any kind of tobacco (%),4.1,na
Men age 15 years and above who use any kind of tobacco (%),27.3,na
Women age 15 years and above who consume alcohol (%),0.3,na
Men age 15 years and above who consume alcohol (%),22.2,na
