Indicator,NFHS-5,NFHS-4
Children under 5 years who are severely wasted (weight-for-height) (%),10.3,7.3
Children under 5 years who are underweight (weight-for-age) (%),18.4,16.1
Children under 5 years who are overweight (weight-for-height) (%),7.4,5.0
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),9.9,9.6
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),26.9,23.4
Women who have high risk waist-to-hip ratio (≥0.85) (%),61.9,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),91.0,94.7
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),82.3,83.5
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),*,*
All women age 15-49 years who are anaemic (%),82.1,83.2
All women age 15-19 years who are anaemic (%),85.8,81.6
Women - Blood sugar level - high (141-160 mg/dl)(%),4.1,na
Women - Blood sugar level - very high (>160 mg/dl)(%),2.3,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),6.7,na
Men - Blood sugar level - high (141-160 mg/dl)(%),4.3,na
Men - Blood sugar level - very high (>160 mg/dl) (%),2.8,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),8.5,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),8.7,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.6,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),15.0,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),11.6,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.6,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),19.2,na
Ever undergone a screening test for cervical cancer (%),1.2,na
Ever undergone a breast examination for breast cancer (%),0.2,na
Ever undergone an oral cavity examination for oral cancer (%),0.4,na
Women age 15 years and above who use any kind of tobacco (%),1.7,na
Men age 15 years and above who use any kind of tobacco (%),33.5,na
Women age 15 years and above who consume alcohol (%),1.8,na
Men age 15 years and above who consume alcohol (%),47.9,na
