,Indicator,NFHS-5,NFHS-4
93,Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),9.3,na
94,Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),33.3,na
95,Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),24.8,na
96,Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),9.4,na
97,Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),37.7,na
98,Ever undergone a screening test for cervical cancer (%),4.3,na
99,Ever undergone a breast examination for breast cancer (%),2.1,na
100,Ever undergone an oral cavity examination for oral cancer (%),1.6,na
101,Women age 15 years and above who use any kind of tobacco (%),1.0,na
102,Men age 15 years and above who use any kind of tobacco (%),12.6,na
103,Women age 15 years and above who consume alcohol (%),0.6,na
104,Men age 15 years and above who consume alcohol (%),23.2,<s>na</s>
