,Indicator,NFHS-5,NFHS-4
47,Births in a public health facility that were delivered by caesarean section (%),28.9,22.3
48,Children age 12-23 months fully vaccinated based on information from either vaccination card or  mother's recall (%),(100.0),82.5
49,Children age 12-23 months fully vaccinated based on information from vaccination card only (%),(100.0),84.7
50,Children age 12-23 months who have received BCG (%),(100.0),95.6
51,Children age 12-23 months who have received 3 doses of polio vaccine (%),(100.0),94.2
52,Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),(100.0),94.3
53,Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),(100.0),89.8
54,Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),(37.9),na
55,Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),(0.0),na
56,Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),(91.8),72.2
57,Children age 9-35 months who received a vitamin A dose in the last 6 months (%),88.3,51.8
58,Children age 12-23 months who received most of their vaccinations in a public health facility (%),(100.0),100.0
59,Children age 12-23 months who received most of their vaccinations in a private health facility (%),(0.0),0.0
60,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),2.1,3.5
61,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,*
62,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,*
63,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
64,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),1.0,0.9
65,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
66,Children under age 3 years breastfed within one hour of birth (%),67.5,48.8
67,Children under age 6 months exclusively breastfed (%),(68.1),*
68,Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,(45.0)
69,Breastfeeding children age 6-23 months receiving an adequate diet  (%),(17.8),24.0
70,Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
71,Total children age 6-23 months receiving an adequate diet  (%),(24.6),23.4
72,Children under 5 years who are stunted (height-for-age) (%),21.8,31.5
73,Children under 5 years who are wasted (weight-for-height) (%),22.5,15.3
74,Children under 5 years who are severely wasted (weight-for-height) (%),13.1,4.2
75,Children under 5 years who are underweight (weight-for-age) (%),25.9,19.1
76,Children under 5 years who are overweight (weight-for-height) (%),18.6,6.3
77,Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),5.3,15.9
78,Women who are overweight or obese (BMI ≥25.0 kg/m) (%),38.2,24.6
79,Women who have high risk waist-to-hip ratio (≥0.85) (%),96.6,na
80,Children age 6-59 months who are anaemic (<11.0 g/dl) (%),67.0,41.6
81,Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),55.2,40.0
82,Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),28.4,(38.1)
83,All women age 15-49 years who are anaemic (%),53.6,39.9
84,All women age 15-19 years who are anaemic (%),71.8,39.8
85,Women - Blood sugar level - high (141-160 mg/dl)(%),7.8,na
86,Women - Blood sugar level - very high (>160 mg/dl)(%),3.3,na
87,Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),12.4,na
88,Men - Blood sugar level - high (141-160 mg/dl)(%),9.1,na
89,Men - Blood sugar level - very high (>160 mg/dl) (%),2.3,na
90,Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),11.8,na
91,Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),15.3,na
92,Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),1.9,na
93,Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),18.9,na
94,Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),19.4,na
95,Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),2.2,na
96,Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),23.6,na
97,  Ever undergone a screening test for cervical cancer (%),0.8,na
98,  Ever undergone a breast examination for breast cancer (%),0.4,na
99,Ever undergone an oral cavity examination for oral cancer (%),0.8,na
100,Women age 15 years and above who use any kind of tobacco (%),2.1,na
101,Men age 15 years and above who use any kind of tobacco (%),33.3,na
102,Women age 15 years and above who consume alcohol (%),0.5,na
103,Men age 15 years and above who consume alcohol (%),21.1,na
