,Indicator,NFHS-5,NFHS-4
85,Women - Blood sugar level - high (141-160 mg/dl)(%),3.5,na
86,Women - Blood sugar level - very high (>160 mg/dl)(%),2.5,na
87,Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),7.4,na
88,Men - Blood sugar level - high (141-160 mg/dl)(%),2.6,na
89,Men - Blood sugar level - very high (>160 mg/dl) (%),2.4,na
90,Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),5.7,na
91,Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),9.9,na
92,Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),1.6,na
93,Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),20.1,na
94,Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),10.4,na
95,Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),1.6,na
96,Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),18.1,na
97,  Ever undergone a screening test for cervical cancer (%),0.2,na
98,  Ever undergone a breast examination for breast cancer (%),0.0,na
99,Ever undergone an oral cavity examination for oral cancer (%),0.0,na
100,Women age 15 years and above who use any kind of tobacco (%),1.9,na
101,Men age 15 years and above who use any kind of tobacco (%),36.5,na
102,Women age 15 years and above who consume alcohol (%),0.0,na
103,Men age 15 years and above who consume alcohol (%),0.4,na
