Indicator,NFHS-5,NFHS-4
Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),*,*
Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),87.0,na
Institutional births (%),98.0,95.4
Institutional births in public facility (%),95.0,92.0
Home births that were conducted by skilled health personnel (%),0.9,0.7
Births attended by skilled health personnel (%),98.6,96.1
Births delivered by caesarean section (%),47.2,49.9
Births in a private health facility that were delivered by caesarean section (%),*,*
Births in a public health facility that were delivered by caesarean section (%),46.6,51.2
Children age 12-23 months fully vaccinated based on information from either vaccination card or  mother's recall (%),81.2,82.9
Children age 12-23 months fully vaccinated based on information from vaccination card only (%),88.1,93.8
Children age 12-23 months who have received BCG (%),98.7,96.2
Children age 12-23 months who have received 3 doses of polio vaccine (%),88.9,89.2
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),90.8,91.1
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),93.2,94.2
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),51.9,na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),10.8,na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),90.7,76.8
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),83.6,79.0
Children age 12-23 months who received most of their vaccinations in a public health facility (%),100.0,100.0
Children age 12-23 months who received most of their vaccinations in a private health facility (%),0.0,0.0
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),4.7,9.1
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,(85.8)
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,(28.7)
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,(94.7)
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),2.3,10.2
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),(62.3),94.3
Children under age 3 years breastfed within one hour of birth (%),61.2,44.4
Children under age 6 months exclusively breastfed (%),(64.0),(76.3)
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet  (%),12.0,27.6
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet  (%),13.1,27.2
Children under 5 years who are stunted (height-for-age) (%),18.5,24.4
Children under 5 years who are wasted (weight-for-height) (%),25.9,4.6
Children under 5 years who are severely wasted (weight-for-height) (%),13.3,1.9
Children under 5 years who are underweight (weight-for-age) (%),20.1,8.3
Children under 5 years who are overweight (weight-for-height) (%),11.8,1.8
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),7.7,9.0
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),34.2,33.8
Women who have high risk waist-to-hip ratio (≥0.85) (%),75.0,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),89.8,52.7
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),77.9,52.8
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(63.0),52.8
All women age 15-49 years who are anaemic (%),77.2,52.8
All women age 15-19 years who are anaemic (%),83.7,58.2
Women - Blood sugar level - high (141-160 mg/dl)(%),4.2,na
Women - Blood sugar level - very high (>160 mg/dl)(%),3.8,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),9.7,na
Men - Blood sugar level - high (141-160 mg/dl)(%),4.3,na
Men - Blood sugar level - very high (>160 mg/dl) (%),2.0,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),7.8,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),10.7,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.2,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),21.5,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),10.9,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.0,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),19.1,na
  Ever undergone a screening test for cervical cancer (%),0.4,na
  Ever undergone a breast examination for breast cancer (%),0.0,na
Ever undergone an oral cavity examination for oral cancer (%),0.1,na
Women age 15 years and above who use any kind of tobacco (%),6.3,na
Men age 15 years and above who use any kind of tobacco (%),36.3,na
Women age 15 years and above who consume alcohol (%),0.2,na
Men age 15 years and above who consume alcohol (%),0.1,na
