,Indicator,NFHS-5,NFHS-4
36,Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),99.3,76.7
37,Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),90.5,79.5
38,Average out-of-pocket expenditure per delivery in a public health facility (Rs.),"5,108","3,903"
39,Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),*,*
40,Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),89.6,na
41,Institutional births (%),97.1,91.0
42,Institutional births in public facility (%),88.7,74.3
43,Home births that were conducted by skilled health personnel (%),2.0,1.1
44,Births attended by skilled health personnel (%),99.0,90.4
45,Births delivered by caesarean section (%),51.7,31.6
46,Births in a private health facility that were delivered by caesarean section (%),(80.7),47.2
47,Births in a public health facility that were delivered by caesarean section (%),50.7,31.9
48,Children age 12-23 months fully vaccinated based on information from either vaccination card or  mother's recall (%),93.2,77.8
49,Children age 12-23 months fully vaccinated based on information from vaccination card only (%),100.0,84.0
50,Children age 12-23 months who have received BCG (%),98.3,98.1
51,Children age 12-23 months who have received 3 doses of polio vaccine (%),93.2,86.2
52,Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),96.5,88.9
53,Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),98.3,87.8
54,Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),42.4,na
55,Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),0.0,na
56,Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),96.5,74.8
57,Children age 9-35 months who received a vitamin A dose in the last 6 months (%),89.0,71.9
58,Children age 12-23 months who received most of their vaccinations in a public health facility (%),100.0,100.0
59,Children age 12-23 months who received most of their vaccinations in a private health facility (%),0.0,0.0
60,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),9.0,12.4
61,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),(95.9),54.7
62,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),(61.0),28.0
63,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),(75.6),63.3
64,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),8.9,8.0
65,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),(62.3),77.0
66,Children under age 3 years breastfed within one hour of birth (%),46.5,39.2
67,Children under age 6 months exclusively breastfed (%),(72.7),(71.2)
68,Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
69,Breastfeeding children age 6-23 months receiving an adequate diet  (%),17.3,20.4
70,Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,(33.7)
71,Total children age 6-23 months receiving an adequate diet  (%),17.0,22.9
72,Children under 5 years who are stunted (height-for-age) (%),24.9,30.8
73,Children under 5 years who are wasted (weight-for-height) (%),25.1,5.1
74,Children under 5 years who are severely wasted (weight-for-height) (%),14.7,1.0
75,Children under 5 years who are underweight (weight-for-age) (%),25.5,14.4
76,Children under 5 years who are overweight (weight-for-height) (%),8.8,2.4
77,Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),5.1,15.9
78,Women who are overweight or obese (BMI ≥25.0 kg/m) (%),21.3,20.5
79,Women who have high risk waist-to-hip ratio (≥0.85) (%),95.3,na
80,Children age 6-59 months who are anaemic (<11.0 g/dl) (%),78.8,75.2
81,Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),75.6,69.4
82,Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),45.7,84.1
83,All women age 15-49 years who are anaemic (%),73.5,70.5
84,All women age 15-19 years who are anaemic (%),81.0,70.7
85,Women - Blood sugar level - high (141-160 mg/dl)(%),3.6,na
86,Women - Blood sugar level - very high (>160 mg/dl)(%),1.5,na
87,Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),6.5,na
88,Men - Blood sugar level - high (141-160 mg/dl)(%),4.7,na
89,Men - Blood sugar level - very high (>160 mg/dl) (%),1.9,na
90,Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),7.9,na
91,Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),10.5,na
92,Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),2.1,na
93,Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),18.1,na
94,Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),11.5,na
95,Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),2.7,na
96,Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),18.9,na
97,  Ever undergone a screening test for cervical cancer (%),0.8,na
98,  Ever undergone a breast examination for breast cancer (%),0.4,na
99,Ever undergone an oral cavity examination for oral cancer (%),0.4,na
100,Women age 15 years and above who use any kind of tobacco (%),6.8,na
101,Men age 15 years and above who use any kind of tobacco (%),49.8,na
102,Women age 15 years and above who consume alcohol (%),0.0,na
103,Men age 15 years and above who consume alcohol (%),0.2,na
