,Indicator,NFHS-5,NFHS-4
65,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),(56.4),*
66,Children under age 3 years breastfed within one hour of birth (%),48.6,39.8
67,Children under age 6 months exclusively breastfed (%),(47.4),(64.0)
68,Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
69,Breastfeeding children age 6-23 months receiving an adequate diet  (%),8.0,20.1
70,Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
71,Total children age 6-23 months receiving an adequate diet  (%),7.3,19.2
72,Children under 5 years who are stunted (height-for-age) (%),37.3,43.1
73,Children under 5 years who are wasted (weight-for-height) (%),19.8,13.2
74,Children under 5 years who are severely wasted (weight-for-height) (%),9.6,4.9
75,Children under 5 years who are underweight (weight-for-age) (%),31.9,27.4
76,Children under 5 years who are overweight (weight-for-height) (%),5.8,3.0
77,Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),4.0,19.2
78,Women who are overweight or obese (BMI ≥25.0 kg/m) (%),29.3,20.3
79,Women who have high risk waist-to-hip ratio (≥0.85) (%),87.4,na
80,Children age 6-59 months who are anaemic (<11.0 g/dl) (%),70.4,64.0
81,Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),57.3,58.4
82,Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),44.5,56.1
83,All women age 15-49 years who are anaemic (%),56.5,58.2
84,All women age 15-19 years who are anaemic (%),68.6,54.9
85,Women - Blood sugar level - high (141-160 mg/dl)(%),6.1,na
86,Women - Blood sugar level - very high (>160 mg/dl)(%),2.6,na
87,Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),9.9,na
88,Men - Blood sugar level - high (141-160 mg/dl)(%),5.8,na
89,Men - Blood sugar level - very high (>160 mg/dl) (%),1.8,na
90,Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),8.8,na
91,Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),12.9,na
92,Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.4,na
93,Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),20.1,na
94,Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),13.0,na
95,Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),2.7,na
96,Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),18.3,na
97,  Ever undergone a screening test for cervical cancer (%),0.0,na
98,  Ever undergone a breast examination for breast cancer (%),0.0,na
99,Ever undergone an oral cavity examination for oral cancer (%),0.0,na
100,Women age 15 years and above who use any kind of tobacco (%),4.7,na
101,Men age 15 years and above who use any kind of tobacco (%),45.2,na
102,Women age 15 years and above who consume alcohol (%),0.6,na
103,Men age 15 years and above who consume alcohol (%),27.1,na
