,Indicator,NFHS-5,NFHS-4
62,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,(24.8)
63,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,(80.7)
64,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0.0,7.8
65,provider (%),*,71.5
66,Children under age 3 years breastfed within one hour of birth (%),69.1,50.2
67,Children under age 6 months exclusively breastfed (%),(74.7),*
68,Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
69,Breastfeeding children age 6-23 months receiving an adequate diet  (%),2.3,25.5
70,Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
71,Total children age 6-23 months receiving an adequate diet  (%),2.3,25.9
72,Children under 5 years who are stunted (height-for-age) (%),28.4,20.9
73,Children under 5 years who are wasted (weight-for-height) (%),11.3,7.4
74,Children under 5 years who are severely wasted (weight-for-height) (%),4.8,2.5
75,Children under 5 years who are underweight (weight-for-age) (%),15.3,10.2
76,Children under 5 years who are overweight (weight-for-height) (%),20.6,2.9
77,Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),2.1,7.9
78,Women who are overweight or obese (BMI ≥25.0 kg/m) (%),25.9,31.4
79,Women who have high risk waist-to-hip ratio (≥0.85) (%),83.8,na
80,Children age 6-59 months who are anaemic (<11.0 g/dl) (%),77.7,59.7
81,Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),77.5,54.4
82,Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(63.2),(50.8)
83,All women age 15-49 years who are anaemic (%),77.0,54.3
84,All women age 15-19 years who are anaemic (%),80.7,56.4
85,Blood sugar level - high (141-160 mg/dl)(%),3.4,na
86,Blood sugar level - very high (>160 mg/dl)(%),1.7,na
87,Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),6.4,na
88,Blood sugar level - high (141-160 mg/dl)(%),3.6,na
89,Blood sugar level - very high (>160 mg/dl) (%),1.7,na
90,Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),6.1,na
91,Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),19.4,na
92,Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.1,na
93,blood pressure (%),25.8,na
94,Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),15.9,na
95,Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),2.2,na
96,blood pressure (%),19.9,na
97,  Ever undergone a screening test for cervical cancer (%),0.5,na
98,  Ever undergone a breast examination for breast cancer (%),0.3,na
99,Ever undergone an oral cavity examination for oral cancer (%),0.4,na
100,Women age 15 years and above who use any kind of tobacco (%),3.3,na
101,Men age 15 years and above who use any kind of tobacco (%),37.7,na
102,Women age 15 years and above who consume alcohol (%),0.1,na
103,Men age 15 years and above who consume alcohol (%),0.3,na
