Indicator,NFHS-5,NFHS-4
Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2days of delivery (%),87.6,72.2
Average out-of-pocket expenditure per delivery in a public health facility (Rs.),"7,183","3,401"
Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),*,*
Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2days of delivery (%),86.9,na
Institutional births (%),97.6,91.9
Institutional births in public facility (%),80.8,81.9
Home births that were conducted by skilled health personnel (%),0.4,3.0
Births attended by skilled health personnel (%),93.5,87.0
Births delivered by caesarean section (%),35.0,16.1
Births in a private health facility that were delivered by caesarean section (%),(79.8),(58.3)
Births in a public health facility that were delivered by caesarean section (%),26.8,12.5
Children age 12-23 months fully vaccinated based on information from either vaccination card ormother's recall (%),94.1,79.0
Children age 12-23 months fully vaccinated based on information from vaccination card only (%),(85.0),(87.5)
Children age 12-23 months who have received BCG (%),100.0,92.9
Children age 12-23 months who have received 3 doses of polio vaccine (%),94.1,89.4
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),100.0,87.8
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),100.0,87.6
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),36.3,na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),86.3,na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),100.0,86.6
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),85.5,77.8
Children age 12-23 months who received most of their vaccinations in a public health facility (%),100.0,90.7
Children age 12-23 months who received most of their vaccinations in a private health facility (%),0.0,0.0
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),18.3,20.6
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),(62.7),68.1
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),(20.1),4.1
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),(48.1),69.4
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),5.9,4.7
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),68.1,67.5
Children under age 3 years breastfed within one hour of birth (%),51.0,61.3
Children under age 6 months exclusively breastfed (%),(79.4),(67.5)
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet (%),17.5,5.7
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet (%),21.7,5.8
Children under 5 years who are stunted (height-for-age) (%),24.4,33.2
Children under 5 years who are wasted (weight-for-height) (%),15.0,18.0
Children under 5 years who are severely wasted (weight-for-height) (%),5.4,6.8
Children under 5 years who are underweight (weight-for-age) (%),22.6,33.7
Children under 5 years who are overweight (weight-for-height) (%),3.8,2.9
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),23.9,25.4
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),21.6,15.8
Women who have high risk waist-to-hip ratio (≥0.85) (%),57.2,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),43.2,28.6
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),61.5,40.6
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),*,(55.6)
All women age 15-49 years who are anaemic (%),61.8,41.1
All women age 15-19 years who are anaemic (%),57.3,42.9
Women - Blood sugar level - high (141-160 mg/dl)(%),5.5,na
Women - Blood sugar level - very high (>160 mg/dl)(%),5.1,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),12.2,na
Men - Blood sugar level - high (141-160 mg/dl)(%),5.4,na
Men - Blood sugar level - very high (>160 mg/dl) (%),7.4,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),13.8,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),12.1,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.9,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),22.9,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),20.2,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.6,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),29.5,na
Ever undergone a screening test for cervical cancer (%),1.4,na
Ever undergone a breast examination for breast cancer (%),0.4,na
Ever undergone an oral cavity examination for oral cancer (%),0.8,na
Women age 15 years and above who use any kind of tobacco (%),29.8,na
Men age 15 years and above who use any kind of tobacco (%),44.9,na
Women age 15 years and above who consume alcohol (%),4.3,na
Men age 15 years and above who consume alcohol (%),20.2,na
