Indicator,NFHS-5,NFHS-4
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),81.8,na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),90.6,58.2
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),88.4,57.5
Children age 12-23 months who received most of their vaccinations in a public health facility (%),(96.1),(100.0)
Children age 12-23 months who received most of their vaccinations in a private health facility (%),(1.9),(0.0)
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),10.6,5.0
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),(66.7),*
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),(43.5),*
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),(57.0),*
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0.4,2.0
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),(66.6),(71.3)
Children under age 3 years breastfed within one hour of birth (%),71.9,71.5
Children under age 6 months exclusively breastfed (%),(64.5),(60.2)
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet (%),20.3,4.7
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet (%),22.3,3.8
Children under 5 years who are stunted (height-for-age) (%),23.9,28.9
Children under 5 years who are wasted (weight-for-height) (%),10.2,16.4
Children under 5 years who are severely wasted (weight-for-height) (%),1.5,6.3
Children under 5 years who are underweight (weight-for-age) (%),18.9,21.3
Children under 5 years who are overweight (weight-for-height) (%),4.9,2.9
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),11.2,21.5
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),36.9,20.9
Women who have high risk waist-to-hip ratio (≥0.85) (%),68.3,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),61.3,37.4
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),56.9,41.5
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(52.9),*
All women age 15-49 years who are anaemic (%),56.7,41.3
All women age 15-19 years who are anaemic (%),58.4,39.7
Women - Blood sugar level - high (141-160 mg/dl)(%),6.6,na
Women - Blood sugar level - very high (>160 mg/dl)(%),8.3,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),15.3,na
Men - Blood sugar level - high (141-160 mg/dl)(%),9.1,na
Men - Blood sugar level - very high (>160 mg/dl) (%),11.4,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),21.8,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),12.4,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),7.1,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),23.4,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),16.6,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),9.1,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),29.7,na
Ever undergone a screening test for cervical cancer (%),0.3,na
Ever undergone a breast examination for breast cancer (%),0.3,na
Ever undergone an oral cavity examination for oral cancer (%),0.7,na
Women age 15 years and above who use any kind of tobacco (%),17.9,na
Men age 15 years and above who use any kind of tobacco (%),45.1,na
Women age 15 years and above who consume alcohol (%),0.2,na
Men age 15 years and above who consume alcohol (%),23.5,na
