Indicator,NFHS-5,NFHS-4
Children under age 3 years breastfed within one hour of birth (%),74.0,67.1
Children under age 6 months exclusively breastfed (%),80.9,(66.2)
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet (%),21.6,17.4
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet (%),19.8,16.8
Children under 5 years who are stunted (height-for-age) (%),44.3,45.7
Children under 5 years who are wasted (weight-for-height) (%),19.3,32.5
Children under 5 years who are severely wasted (weight-for-height) (%),5.5,8.4
Children under 5 years who are underweight (weight-for-age) (%),41.6,51.8
Children under 5 years who are overweight (weight-for-height) (%),1.0,2.2
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),38.6,45.9
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),10.1,6.2
Women who have high risk waist-to-hip ratio (≥0.85) (%),62.8,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),78.7,72.2
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),71.8,71.2
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),74.3,71.9
All women age 15-49 years who are anaemic (%),71.9,71.3
All women age 15-19 years who are anaemic (%),67.4,69.1
Women - Blood sugar level - high (141-160 mg/dl)(%),7.4,na
Women - Blood sugar level - very high (>160 mg/dl)(%),3.6,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),11.6,na
Men - Blood sugar level - high (141-160 mg/dl)(%),7.4,na
Men - Blood sugar level - very high (>160 mg/dl) (%),6.0,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),13.9,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),10.5,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.9,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),17.1,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),13.5,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.3,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),20.7,na
Ever undergone a screening test for cervical cancer (%),0.6,na
Ever undergone a breast examination for breast cancer (%),0.0,na
Ever undergone an oral cavity examination for oral cancer (%),0.0,na
Women age 15 years and above who use any kind of tobacco (%),33.5,na
Men age 15 years and above who use any kind of tobacco (%),54.9,na
Women age 15 years and above who consume alcohol (%),18.4,na
Men age 15 years and above who consume alcohol (%),42.1,na
