Indicator,NFHS-5,NFHS-4
Children age 12-23 months who have received 3 doses of polio vaccine (%),95.9,85.7
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),98.1,87.5
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),97.8,86.6
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),55.3,na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),96.3,na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),98.1,85.7
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),90.9,73.3
Children age 12-23 months who received most of their vaccinations in a public health facility (%),98.2,100.0
Children age 12-23 months who received most of their vaccinations in a private health facility (%),1.9,0.0
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),4.0,2.3
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),2.8,0.0
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),*,(72.5)
Children under age 3 years breastfed within one hour of birth (%),67.6,70.0
Children under age 6 months exclusively breastfed (%),*,*
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet (%),15.3,3.9
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet (%),17.1,3.5
Children under 5 years who are stunted (height-for-age) (%),38.9,39.1
Children under 5 years who are wasted (weight-for-height) (%),18.0,24.2
Children under 5 years who are severely wasted (weight-for-height) (%),6.0,8.8
Children under 5 years who are underweight (weight-for-age) (%),30.0,39.0
Children under 5 years who are overweight (weight-for-height) (%),2.9,2.0
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),19.0,31.1
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),19.9,14.5
Women who have high risk waist-to-hip ratio (≥0.85) (%),57.5,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),56.2,68.3
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),62.8,68.8
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(57.6),(61.5)
All women age 15-49 years who are anaemic (%),62.6,68.5
All women age 15-19 years who are anaemic (%),66.8,74.5
Women - Blood sugar level - high (141-160 mg/dl)(%),7.5,na
Women - Blood sugar level - very high (>160 mg/dl)(%),7.8,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),15.7,na
Men - Blood sugar level - high (141-160 mg/dl)(%),6.5,na
Men - Blood sugar level - very high (>160 mg/dl) (%),8.3,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),15.4,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),14.2,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.1,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),22.6,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),17.6,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.8,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),24.3,na
Ever undergone a screening test for cervical cancer (%),0.4,na
Ever undergone a breast examination for breast cancer (%),0.4,na
Ever undergone an oral cavity examination for oral cancer (%),0.9,na
Women age 15 years and above who use any kind of tobacco (%),21.2,na
Men age 15 years and above who use any kind of tobacco (%),40.1,na
Women age 15 years and above who consume alcohol (%),2.2,na
Men age 15 years and above who consume alcohol (%),28.3,na
