Indicator,NFHS-5,NFHS-4
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),21.1,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),17.2,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.5,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),25.3,na
Ever undergone a screening test for cervical cancer (%),0.2,na
Ever undergone a breast examination for breast cancer (%),0.0,na
Ever undergone an oral cavity examination for oral cancer (%),0.2,na
Women age 15 years and above who use any kind of tobacco (%),21.9,na
Men age 15 years and above who use any kind of tobacco (%),52.2,na
Women age 15 years and above who consume alcohol (%),11.5,na
Men age 15 years and above who consume alcohol (%),45.9,na
