Indicator,NFHS-5,NFHS-4
Births attended by skilled health personnel (%),96.1,93.2
Births delivered by caesarean section (%),25.8,18.5
Births in a private health facility that were delivered by caesarean section (%),75.5,(64.5)
Births in a public health facility that were delivered by caesarean section (%),15.0,12.0
Children age 12-23 months fully vaccinated based on information from either vaccination card ormother's recall (%),79.5,90.0
Children age 12-23 months fully vaccinated based on information from vaccination card only (%),70.5,(96.7)
Children age 12-23 months who have received BCG (%),98.2,96.8
Children age 12-23 months who have received 3 doses of polio vaccine (%),81.3,91.8
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),91.0,93.5
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),96.5,94.9
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),44.9,na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),67.7,na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),91.0,92.4
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),90.0,82.9
Children age 12-23 months who received most of their vaccinations in a public health facility (%),100.0,96.9
Children age 12-23 months who received most of their vaccinations in a private health facility (%),0.0,3.2
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),12.0,8.8
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),(57.4),(63.5)
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),(28.8),(20.5)
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),(57.7),(68.3)
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),9.1,4.1
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),62.6,76.9
Children under age 3 years breastfed within one hour of birth (%),60.8,53.4
Children under age 6 months exclusively breastfed (%),(53.7),(70.6)
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet (%),14.6,12.3
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet (%),13.9,12.5
Children under 5 years who are stunted (height-for-age) (%),25.5,30.3
Children under 5 years who are wasted (weight-for-height) (%),15.9,16.5
Children under 5 years who are severely wasted (weight-for-height) (%),6.4,6.1
Children under 5 years who are underweight (weight-for-age) (%),21.8,30.0
Children under 5 years who are overweight (weight-for-height) (%),2.2,1.4
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),24.4,28.4
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),21.3,17.5
Women who have high risk waist-to-hip ratio (≥0.85) (%),58.5,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),66.4,30.0
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),63.4,44.1
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(62.4),(11.1)
All women age 15-49 years who are anaemic (%),63.4,43.3
All women age 15-19 years who are anaemic (%),74.1,39.1
Women - Blood sugar level - high (141-160 mg/dl)(%),6.6,na
Women - Blood sugar level - very high (>160 mg/dl)(%),7.7,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),15.2,na
Men - Blood sugar level - high (141-160 mg/dl)(%),7.0,na
Men - Blood sugar level - very high (>160 mg/dl) (%),9.6,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),17.5,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),13.6,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.1,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),23.8,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),17.6,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),7.2,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),28.0,na
Ever undergone a screening test for cervical cancer (%),4.6,na
Ever undergone a breast examination for breast cancer (%),0.6,na
Ever undergone an oral cavity examination for oral cancer (%),0.6,na
Women age 15 years and above who use any kind of tobacco (%),34.4,na
Men age 15 years and above who use any kind of tobacco (%),58.8,na
Women age 15 years and above who consume alcohol (%),3.4,na
Men age 15 years and above who consume alcohol (%),21.9,na
