Indicator,NFHS-5,NFHS-4
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),73.0,42.2
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(56.0),(45.6)
All women age 15-49 years who are anaemic (%),72.2,42.4
All women age 15-19 years who are anaemic (%),63.6,44.6
Women - Blood sugar level - high (141-160 mg/dl)(%),4.3,na
Women - Blood sugar level - very high (>160 mg/dl)(%),3.8,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),8.8,na
Men - Blood sugar level - high (141-160 mg/dl)(%),4.9,na
Men - Blood sugar level - very high (>160 mg/dl) (%),6.7,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),12.3,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),14.3,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),8.9,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),26.1,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),19.0,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),7.8,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),28.8,na
Ever undergone a screening test for cervical cancer (%),0.5,na
Ever undergone a breast examination for breast cancer (%),0.2,na
Ever undergone an oral cavity examination for oral cancer (%),0.0,na
Women age 15 years and above who use any kind of tobacco (%),34.9,na
Men age 15 years and above who use any kind of tobacco (%),62.2,na
Women age 15 years and above who consume alcohol (%),17.0,na
Men age 15 years and above who consume alcohol (%),45.6,na
