,Indicator,NFHS-5,NFHS-4
38,Average out-of-pocket expenditure per delivery in a public health facility (Rs.),"3,487","2,828"
39,Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),5.3,1.1
40,days of delivery (%),74.2,na
41,Institutional births (%),76.4,63.3
42,Institutional births in public facility (%),71.2,56.8
43,Home births that were conducted by skilled health personnel (%),6.0,6.4
44,Births attended by skilled health personnel (%),80.4,68.4
45,Births delivered by caesarean section (%),13.9,9.0
46,Births in a private health facility that were delivered by caesarean section (%),*,*
47,Births in a public health facility that were delivered by caesarean section (%),16.5,10.6
48,mother's recall (%),92.6,46.4
49,Children age 12-23 months fully vaccinated based on information from vaccination card only (%),97.7,(80.2)
50,Children age 12-23 months who have received BCG (%),96.5,77.2
51,Children age 12-23 months who have received 3 doses of polio vaccine (%),92.6,52.8
52,Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),94.4,66.4
53,Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),94.4,71.0
54,Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),54.3,na
55,Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),92.7,na
56,Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),94.4,54.4
57,Children age 9-35 months who received a vitamin A dose in the last 6 months (%),80.0,59.4
58,Children age 12-23 months who received most of their vaccinations in a public health facility (%),100.0,(100.0)
59,Children age 12-23 months who received most of their vaccinations in a private health facility (%),0.0,(0.0)
60,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),6.4,6.0
61,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,*
62,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,*
63,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
64,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0.3,1.0
65,health provider (%),*,(91.0)
66,Children under age 3 years breastfed within one hour of birth (%),79.9,73.4
67,Children under age 6 months exclusively breastfed (%),(82.3),(52.8)
68,Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
69,Breastfeeding children age 6-23 months receiving an adequate diet (%),18.1,5.6
70,Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
71,Total children age 6-23 months receiving an adequate diet (%),18.8,4.8
72,Children under 5 years who are stunted (height-for-age) (%),43.4,32.5
73,Children under 5 years who are wasted (weight-for-height) (%),16.1,18.4
74,Children under 5 years who are severely wasted (weight-for-height) (%),4.3,4.8
75,Children under 5 years who are underweight (weight-for-age) (%),34.3,32.1
76,Children under 5 years who are overweight (weight-for-height) (%),6.1,3.3
77,Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),23.5,22.1
78,Women who are overweight or obese (BMI ≥25.0 kg/m) (%),17.5,11.2
79,Women who have high risk waist-to-hip ratio (≥0.85) (%),68.6,na
80,Children age 6-59 months who are anaemic (<11.0 g/dl) (%),64.4,57.9
81,Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),65.6,59.4
82,Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(77.4),(38.6)
83,All women age 15-49 years who are anaemic (%),66.1,58.5
84,All women age 15-19 years who are anaemic (%),64.3,56.3
85,Blood sugar level - high (141-160 mg/dl)(%),5.6,na
86,Blood sugar level - very high (>160 mg/dl)(%),4.8,na
87,Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),10.9,na
88,Blood sugar level - high (141-160 mg/dl)(%),6.2,na
89,Blood sugar level - very high (>160 mg/dl) (%),4.5,na
90,Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),12.0,na
91,Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),12.6,na
92,Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.1,na
93,blood pressure (%),19.7,na
94,Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),16.4,na
95,Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),7.0,na
96,blood pressure (%),24.9,na
97,Ever undergone a screening test for cervical cancer (%),0.3,na
98,Ever undergone a breast examination for breast cancer (%),0.3,na
99,Ever undergone an oral cavity examination for oral cancer (%),0.0,na
100,Women age 15 years and above who use any kind of tobacco (%),16.5,na
101,Men age 15 years and above who use any kind of tobacco (%),36.2,na
102,Women age 15 years and above who consume alcohol (%),5.4,na
103,Men age 15 years and above who consume alcohol (%),28.8,na
