,Indicator,NFHS-5,NFHS-4
43,Home births that were conducted by skilled health personnel (%),0.0,0.7
44,Births attended by skilled health personnel (%),98.9,92.9
45,Births delivered by caesarean section (%),34.6,25.1
46,Births in a private health facility that were delivered by caesarean section (%),71.7,46.4
47,Births in a public health facility that were delivered by caesarean section (%),19.5,20.4
48,Children age 12-23 months fully vaccinated based on information from either vaccination card ormother's recall (%),(90.4),(79.2)
49,Children age 12-23 months fully vaccinated based on information from vaccination card only (%),(97.0),(91.3)
50,Children age 12-23 months who have received BCG (%),(94.3),(96.3)
51,Children age 12-23 months who have received 3 doses of polio vaccine (%),(90.4),(81.9)
52,Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),(94.3),(93.0)
53,Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),(94.3),(93.5)
54,Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),(45.7),na
55,Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),(76.7),na
56,Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),(94.3),(90.8)
57,Children age 9-35 months who received a vitamin A dose in the last 6 months (%),71.7,87.8
58,Children age 12-23 months who received most of their vaccinations in a public health facility (%),(91.9),(100.0)
59,Children age 12-23 months who received most of their vaccinations in a private health facility (%),(8.1),(0.0)
60,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),8.3,8.0
61,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,*
62,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,*
63,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
64,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),8.4,4.9
65,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),63.3,(75.0)
66,Children under age 3 years breastfed within one hour of birth (%),63.7,72.3
67,Children under age 6 months exclusively breastfed (%),*,*
68,Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
69,Breastfeeding children age 6-23 months receiving an adequate diet (%),(23.3),7.6
70,Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
71,Total children age 6-23 months receiving an adequate diet (%),(21.3),8.0
72,Children under 5 years who are stunted (height-for-age) (%),20.4,15.3
73,Children under 5 years who are wasted (weight-for-height) (%),14.2,9.1
74,Children under 5 years who are severely wasted (weight-for-height) (%),5.6,2.8
75,Children under 5 years who are underweight (weight-for-age) (%),18.9,17.1
76,Children under 5 years who are overweight (weight-for-height) (%),5.6,4.7
77,Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),15.7,19.2
78,Women who are overweight or obese (BMI ≥25.0 kg/m) (%),32.5,28.5
79,Women who have high risk waist-to-hip ratio (≥0.85) (%),63.7,na
80,Children age 6-59 months who are anaemic (<11.0 g/dl) (%),63.8,18.9
81,Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),64.7,37.9
82,Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),*,*
83,All women age 15-49 years who are anaemic (%),64.5,37.8
84,All women age 15-19 years who are anaemic (%),59.0,35.1
85,Women - Blood sugar level - high (141-160 mg/dl)(%),7.9,na
86,Women - Blood sugar level - very high (>160 mg/dl)(%),8.8,na
87,Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),17.8,na
88,Men - Blood sugar level - high (141-160 mg/dl)(%),8.3,na
89,Men - Blood sugar level - very high (>160 mg/dl) (%),11.3,na
90,Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),21.1,na
91,Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),12.1,na
92,Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.6,na
93,Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),22.7,na
94,Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),16.2,na
95,Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.8,na
96,Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),27.1,na
97,Ever undergone a screening test for cervical cancer (%),2.9,na
98,Ever undergone a breast examination for breast cancer (%),0.4,na
99,Ever undergone an oral cavity examination for oral cancer (%),0.0,na
100,Women age 15 years and above who use any kind of tobacco (%),25.8,na
101,Men age 15 years and above who use any kind of tobacco (%),51.0,na
102,Women age 15 years and above who consume alcohol (%),0.5,na
103,Men age 15 years and above who consume alcohol (%),20.2,na
