Indicator,NFHS-5,NFHS-4
Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),60.5,na
Institutional births (%),77.2,69.4
Institutional births in public facility (%),52.1,54.7
Home births that were conducted by skilled health personnel (%),6.3,7.9
Births attended by skilled health personnel (%),77.5,75.0
Births delivered by caesarean section (%),11.5,5.2
Births in a private health facility that were delivered by caesarean section (%),33.6,28.7
Births in a public health facility that were delivered by caesarean section (%),5.9,1.8
Children age 12-23 months fully vaccinated based on information from either vaccination card or  mother's recall (%),66.8,66.7
Children age 12-23 months fully vaccinated based on information from vaccination card only (%),81.0,74.3
Children age 12-23 months who have received BCG (%),96.0,98.3
Children age 12-23 months who have received 3 doses of polio vaccine (%),73.4,80.1
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),91.1,88.4
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),91.8,85.4
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),51.9,na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),15.6,na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),89.2,67.6
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),46.2,72.2
Children age 12-23 months who received most of their vaccinations in a public health facility (%),84.7,98.3
Children age 12-23 months who received most of their vaccinations in a private health facility (%),8.3,1.1
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),10.9,8.0
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),73.7,56.5
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),23.6,40.2
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),76.2,72.5
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),1.1,1.1
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),69.5,57.2
Children under age 3 years breastfed within one hour of birth (%),33.4,33.7
Children under age 6 months exclusively breastfed (%),52.6,61.7
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,(36.5)
Breastfeeding children age 6-23 months receiving an adequate diet  (%),5.4,6.0
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),(19.9),(14.2)
Total children age 6-23 months receiving an adequate diet  (%),8.1,7.2
Children under 5 years who are stunted (height-for-age) (%),40.0,46.6
Children under 5 years who are wasted (weight-for-height) (%),21.2,23.1
Children under 5 years who are severely wasted (weight-for-height) (%),8.3,7.8
Children under 5 years who are underweight (weight-for-age) (%),40.4,40.8
Children under 5 years who are overweight (weight-for-height) (%),2.8,1.4
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),22.9,26.2
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),19.4,12.4
Women who have high risk waist-to-hip ratio (≥0.85) (%),70.1,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),78.7,70.1
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),73.7,61.6
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),63.7,61.9
All women age 15-49 years who are anaemic (%),73.0,61.6
All women age 15-19 years who are anaemic (%),73.9,63.6
Women - Blood sugar level - high (141-160 mg/dl)(%),7.5,na
Women - Blood sugar level - very high (>160 mg/dl)(%),7.1,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),15.6,na
Men - Blood sugar level - high (141-160 mg/dl)(%),8.5,na
Men - Blood sugar level - very high (>160 mg/dl) (%),7.3,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),16.3,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),7.0,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.2,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),13.3,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),8.8,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.1,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),14.7,na
  Ever undergone a screening test for cervical cancer (%),1.6,na
  Ever undergone a breast examination for breast cancer (%),1.2,na
Ever undergone an oral cavity examination for oral cancer (%),1.3,na
Women age 15 years and above who use any kind of tobacco (%),2.4,na
Men age 15 years and above who use any kind of tobacco (%),47.3,na
Women age 15 years and above who consume alcohol (%),0.2,na
Men age 15 years and above who consume alcohol (%),21.2,na
