,Indicator,NFHS-5,NFHS-4
36,Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),91.1,79.3
37,Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),51.1,38.1
38,Average out-of-pocket expenditure per delivery in a public health facility (Rs.),"2,538","2,427"
39,Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),1.0,1.1
40,Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),57.3,na
41,Institutional births (%),64.4,37.2
42,Institutional births in public facility (%),49.9,28.4
43,Home births that were conducted by skilled health personnel (%),7.9,9.6
44,Births attended by skilled health personnel (%),69.6,46.2
45,Births delivered by caesarean section (%),8.5,3.6
46,Births in a private health facility that were delivered by caesarean section (%),40.8,32.9
47,Births in a public health facility that were delivered by caesarean section (%),5.3,2.6
48,Children age 12-23 months fully vaccinated based on information from either vaccination card or  mother's recall (%),66.6,62.6
49,Children age 12-23 months fully vaccinated based on information from vaccination card only (%),76.1,88.0
50,Children age 12-23 months who have received BCG (%),92.7,87.4
51,Children age 12-23 months who have received 3 doses of polio vaccine (%),70.4,67.5
52,Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),78.3,79.1
53,Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),78.4,82.6
54,Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),27.3,na
55,Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),0.9,na
56,Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),77.7,64.0
57,Children age 9-35 months who received a vitamin A dose in the last 6 months (%),60.0,62.4
58,Children age 12-23 months who received most of their vaccinations in a public health facility (%),100.0,96.3
59,Children age 12-23 months who received most of their vaccinations in a private health facility (%),0.0,1.6
60,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),26.6,13.5
61,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),69.6,38.4
62,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),18.3,15.3
63,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),63.9,48.5
64,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),3.4,1.6
65,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),67.7,61.5
66,Children under age 3 years breastfed within one hour of birth (%),22.6,34.4
67,Children under age 6 months exclusively breastfed (%),63.7,38.4
68,Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,(38.5)
69,Breastfeeding children age 6-23 months receiving an adequate diet  (%),17.4,8.6
70,Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
71,Total children age 6-23 months receiving an adequate diet  (%),16.3,8.8
72,Children under 5 years who are stunted (height-for-age) (%),54.2,57.3
73,Children under 5 years who are wasted (weight-for-height) (%),16.2,15.8
74,Children under 5 years who are severely wasted (weight-for-height) (%),4.7,4.6
75,Children under 5 years who are underweight (weight-for-age) (%),40.8,47.7
76,Children under 5 years who are overweight (weight-for-height) (%),2.2,1.0
77,Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),31.8,33.6
78,Women who are overweight or obese (BMI ≥25.0 kg/m) (%),13.9,8.9
79,Women who have high risk waist-to-hip ratio (≥0.85) (%),59.5,na
80,Children age 6-59 months who are anaemic (<11.0 g/dl) (%),70.0,69.0
81,Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),61.8,59.1
82,Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),59.7,67.3
83,All women age 15-49 years who are anaemic (%),61.7,59.8
84,All women age 15-19 years who are anaemic (%),61.4,58.6
85,Women - Blood sugar level - high (141-160 mg/dl)(%),6.2,na
86,Women - Blood sugar level - very high (>160 mg/dl)(%),5.6,na
87,Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),12.3,na
88,Men - Blood sugar level - high (141-160 mg/dl)(%),8.8,na
89,Men - Blood sugar level - very high (>160 mg/dl) (%),5.3,na
90,Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),14.6,na
91,Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),9.9,na
92,Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.3,na
93,Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),17.8,na
94,Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),10.8,na
95,Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.8,na
96,Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),17.9,na
97,  Ever undergone a screening test for cervical cancer (%),0.0,na
98,  Ever undergone a breast examination for breast cancer (%),0.0,na
99,Ever undergone an oral cavity examination for oral cancer (%),0.0,na
100,Women age 15 years and above who use any kind of tobacco (%),6.4,na
101,Men age 15 years and above who use any kind of tobacco (%),55.4,na
102,Women age 15 years and above who consume alcohol (%),0.1,na
103,Men age 15 years and above who consume alcohol (%),12.7,na
