,Indicator,NFHS-5,NFHS-4
64,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),1.6,2.9
65,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),58.2,53.7
66,Children under age 3 years breastfed within one hour of birth (%),34.0,47.3
67,Children under age 6 months exclusively breastfed (%),(64.1),64.4
68,Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),(32.0),24.8
69,Breastfeeding children age 6-23 months receiving an adequate diet  (%),6.9,2.6
70,Non-breastfeeding children age 6-23 months receiving an adequate diet (%),(6.8),*
71,Total children age 6-23 months receiving an adequate diet  (%),6.9,3.0
72,Children under 5 years who are stunted (height-for-age) (%),46.3,51.8
73,Children under 5 years who are wasted (weight-for-height) (%),20.6,24.2
74,Children under 5 years who are severely wasted (weight-for-height) (%),6.2,9.1
75,Children under 5 years who are underweight (weight-for-age) (%),43.5,49.2
76,Children under 5 years who are overweight (weight-for-height) (%),1.5,1.6
77,Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),32.0,32.9
78,Women who are overweight or obese (BMI ≥25.0 kg/m) (%),12.9,8.3
79,Women who have high risk waist-to-hip ratio (≥0.85) (%),64.9,na
80,Children age 6-59 months who are anaemic (<11.0 g/dl) (%),67.7,61.4
81,Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),65.4,57.4
82,Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),69.0,58.5
83,All women age 15-49 years who are anaemic (%),65.7,57.5
84,All women age 15-19 years who are anaemic (%),70.4,62.8
85,Women - Blood sugar level - high (141-160 mg/dl)(%),8.7,na
86,Women - Blood sugar level - very high (>160 mg/dl)(%),6.4,na
87,Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),15.4,na
88,Men - Blood sugar level - high (141-160 mg/dl)(%),7.9,na
89,Men - Blood sugar level - very high (>160 mg/dl) (%),8.3,na
90,Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),16.9,na
91,Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),5.3,na
92,Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),1.9,na
93,Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),10.4,na
94,Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),7.6,na
95,Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),2.8,na
96,Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),14.5,na
97,  Ever undergone a screening test for cervical cancer (%),0.9,na
98,  Ever undergone a breast examination for breast cancer (%),0.0,na
99,Ever undergone an oral cavity examination for oral cancer (%),0.5,na
100,Women age 15 years and above who use any kind of tobacco (%),7.9,na
101,Men age 15 years and above who use any kind of tobacco (%),53.2,na
102,Women age 15 years and above who consume alcohol (%),0.5,na
103,Men age 15 years and above who consume alcohol (%),13.8,na
