Indicator,NFHS-5,NFHS-4
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),81.9,75.4
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),30.4,na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),0.0,na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),78.3,59.8
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),60.4,75.1
Children age 12-23 months who received most of their vaccinations in a public health facility (%),94.9,94.2
Children age 12-23 months who received most of their vaccinations in a private health facility (%),5.1,5.8
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),14.3,15.2
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),61.9,44.7
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),19.6,21.8
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),57.9,55.7
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),3.8,4.9
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),65.4,54.6
Children under age 3 years breastfed within one hour of birth (%),30.9,22.6
Children under age 6 months exclusively breastfed (%),(71.7),61.4
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,(35.2)
Breastfeeding children age 6-23 months receiving an adequate diet  (%),13.4,5.1
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,(14.1)
Total children age 6-23 months receiving an adequate diet  (%),14.0,6.5
Children under 5 years who are stunted (height-for-age) (%),45.4,49.0
Children under 5 years who are wasted (weight-for-height) (%),19.3,16.6
Children under 5 years who are severely wasted (weight-for-height) (%),6.4,4.9
Children under 5 years who are underweight (weight-for-age) (%),39.2,41.1
Children under 5 years who are overweight (weight-for-height) (%),1.5,2.1
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),25.6,31.2
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),13.4,11.9
Women who have high risk waist-to-hip ratio (≥0.85) (%),59.8,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),68.9,69.9
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),61.3,66.4
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),52.5,62.3
All women age 15-49 years who are anaemic (%),60.8,66.1
All women age 15-19 years who are anaemic (%),59.7,64.5
Women - Blood sugar level - high (141-160 mg/dl)(%),6.4,na
Women - Blood sugar level - very high (>160 mg/dl)(%),5.9,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),13.5,na
Men - Blood sugar level - high (141-160 mg/dl)(%),10.1,na
Men - Blood sugar level - very high (>160 mg/dl) (%),8.8,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),19.3,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),9.0,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.7,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),17.5,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),13.7,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.3,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),23.5,na
  Ever undergone a screening test for cervical cancer (%),0.8,na
  Ever undergone a breast examination for breast cancer (%),0.2,na
Ever undergone an oral cavity examination for oral cancer (%),0.2,na
Women age 15 years and above who use any kind of tobacco (%),5.6,na
Men age 15 years and above who use any kind of tobacco (%),55.1,na
Women age 15 years and above who consume alcohol (%),0.3,na
Men age 15 years and above who consume alcohol (%),10.6,na
