Indicator,NFHS-5,NFHS-4
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),79.2,69.2
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),77.0,64.9
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),23.0,na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),0.9,na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),77.7,56.7
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),51.5,48.6
Children age 12-23 months who received most of their vaccinations in a public health facility (%),94.5,92.4
Children age 12-23 months who received most of their vaccinations in a private health facility (%),5.5,7.6
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),13.4,16.8
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),40.7,45.2
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),19.7,11.2
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),56.0,42.6
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),4.7,4.0
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),59.8,55.7
Children under age 3 years breastfed within one hour of birth (%),33.7,40.5
Children under age 6 months exclusively breastfed (%),(72.0),51.7
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),(40.5),(42.3)
Breastfeeding children age 6-23 months receiving an adequate diet  (%),14.9,8.6
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet  (%),15.4,9.3
Children under 5 years who are stunted (height-for-age) (%),49.1,47.2
Children under 5 years who are wasted (weight-for-height) (%),16.8,18.0
Children under 5 years who are severely wasted (weight-for-height) (%),5.7,4.8
Children under 5 years who are underweight (weight-for-age) (%),37.9,40.8
Children under 5 years who are overweight (weight-for-height) (%),3.8,0.8
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),23.4,28.9
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),16.3,10.1
Women who have high risk waist-to-hip ratio (≥0.85) (%),57.5,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),61.0,65.7
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),57.1,54.9
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),61.1,52.8
All women age 15-49 years who are anaemic (%),57.3,54.7
All women age 15-19 years who are anaemic (%),64.4,60.9
Women - Blood sugar level - high (141-160 mg/dl)(%),5.3,na
Women - Blood sugar level - very high (>160 mg/dl)(%),4.9,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),10.8,na
Men - Blood sugar level - high (141-160 mg/dl)(%),8.1,na
Men - Blood sugar level - very high (>160 mg/dl) (%),7.8,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),16.4,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),9.1,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.0,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),16.2,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),13.8,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.8,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),23.6,na
  Ever undergone a screening test for cervical cancer (%),3.3,na
  Ever undergone a breast examination for breast cancer (%),0.6,na
Ever undergone an oral cavity examination for oral cancer (%),0.4,na
Women age 15 years and above who use any kind of tobacco (%),7.6,na
Men age 15 years and above who use any kind of tobacco (%),55.2,na
Women age 15 years and above who consume alcohol (%),0.5,na
Men age 15 years and above who consume alcohol (%),14.9,na
