Indicator,NFHS-5,NFHS-4
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,(3.4)
Total children age 6-23 months receiving an adequate diet  (%),10.3,2.9
Children under 5 years who are stunted (height-for-age) (%),47.8,43.9
Children under 5 years who are wasted (weight-for-height) (%),20.5,24.0
Children under 5 years who are severely wasted (weight-for-height) (%),8.3,10.5
Children under 5 years who are underweight (weight-for-age) (%),42.7,44.4
Children under 5 years who are overweight (weight-for-height) (%),1.9,0.9
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),31.0,34.6
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),12.8,7.7
Women who have high risk waist-to-hip ratio (≥0.85) (%),51.7,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),69.3,68.4
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),65.7,60.6
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),61.8,58.2
All women age 15-49 years who are anaemic (%),65.3,60.4
All women age 15-19 years who are anaemic (%),67.9,57.0
Women - Blood sugar level - high (141-160 mg/dl)(%),6.6,na
Women - Blood sugar level - very high (>160 mg/dl)(%),4.7,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),11.7,na
Men - Blood sugar level - high (141-160 mg/dl)(%),9.0,na
Men - Blood sugar level - very high (>160 mg/dl) (%),6.7,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),16.5,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),6.2,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),2.8,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),14.9,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),8.8,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.2,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),15.5,na
  Ever undergone a screening test for cervical cancer (%),0.2,na
  Ever undergone a breast examination for breast cancer (%),0.2,na
Ever undergone an oral cavity examination for oral cancer (%),0.0,na
Women age 15 years and above who use any kind of tobacco (%),10.7,na
Men age 15 years and above who use any kind of tobacco (%),54.9,na
Women age 15 years and above who consume alcohol (%),0.2,na
Men age 15 years and above who consume alcohol (%),9.6,na
