,Indicator,NFHS-5,NFHS-4
44,Births attended by skilled health personnel (%),79.4,69.3
45,Births delivered by caesarean section (%),3.7,3.4
46,Births in a private health facility that were delivered by caesarean section (%),(26.4),(40.8)
47,Births in a public health facility that were delivered by caesarean section (%),2.6,1.7
48,Children age 12-23 months fully vaccinated based on information from either vaccination card or  mother's recall (%),73.6,65.9
49,Children age 12-23 months fully vaccinated based on information from vaccination card only (%),80.5,78.1
50,Children age 12-23 months who have received BCG (%),99.2,93.7
51,Children age 12-23 months who have received 3 doses of polio vaccine (%),76.8,72.8
52,Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),88.0,82.8
53,Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),85.5,82.4
54,Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),31.3,na
55,Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),0.0,na
56,Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),81.7,71.9
57,Children age 9-35 months who received a vitamin A dose in the last 6 months (%),50.5,76.4
58,Children age 12-23 months who received most of their vaccinations in a public health facility (%),99.3,98.0
59,Children age 12-23 months who received most of their vaccinations in a private health facility (%),0.0,1.3
60,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),39.3,9.3
61,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),59.5,37.1
62,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),25.9,25.9
63,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),61.4,63.8
64,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),5.0,2.4
65,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),62.9,59.5
66,Children under age 3 years breastfed within one hour of birth (%),37.0,25.3
67,Children under age 6 months exclusively breastfed (%),64.1,68.3
68,Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),(35.1),(17.6)
69,Breastfeeding children age 6-23 months receiving an adequate diet  (%),14.1,3.4
70,Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
71,Total children age 6-23 months receiving an adequate diet  (%),14.5,4.4
72,Children under 5 years who are stunted (height-for-age) (%),42.3,48.1
73,Children under 5 years who are wasted (weight-for-height) (%),25.8,20.9
74,Children under 5 years who are severely wasted (weight-for-height) (%),8.2,7.2
75,Children under 5 years who are underweight (weight-for-age) (%),45.0,43.4
76,Children under 5 years who are overweight (weight-for-height) (%),1.4,1.7
77,Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),30.9,38.6
78,Women who are overweight or obese (BMI ≥25.0 kg/m) (%),9.4,5.6
79,Women who have high risk waist-to-hip ratio (≥0.85) (%),68.3,na
80,Children age 6-59 months who are anaemic (<11.0 g/dl) (%),63.6,72.4
81,Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),61.0,68.6
82,Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),56.1,63.9
83,All women age 15-49 years who are anaemic (%),60.7,68.1
84,All women age 15-19 years who are anaemic (%),63.2,66.7
85,Women - Blood sugar level - high (141-160 mg/dl)(%),6.8,na
86,Women - Blood sugar level - very high (>160 mg/dl)(%),5.5,na
87,Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),12.7,na
88,Men - Blood sugar level - high (141-160 mg/dl)(%),6.8,na
89,Men - Blood sugar level - very high (>160 mg/dl) (%),7.8,na
90,Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),15.6,na
91,Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),6.3,na
92,Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),2.5,na
93,Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),11.6,na
94,Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),8.8,na
95,Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.1,na
96,Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),14.1,na
97,  Ever undergone a screening test for cervical cancer (%),0.4,na
98,  Ever undergone a breast examination for breast cancer (%),0.0,na
99,Ever undergone an oral cavity examination for oral cancer (%),0.2,na
100,Women age 15 years and above who use any kind of tobacco (%),11.4,na
101,Men age 15 years and above who use any kind of tobacco (%),53.0,na
102,Women age 15 years and above who consume alcohol (%),0.1,na
103,Men age 15 years and above who consume alcohol (%),7.9,na
