Indicator,NFHS-5,NFHS-4
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),30.4,18.2
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),68.4,62.1
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),4.4,1.9
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),66.5,72.8
Children under age 3 years breastfed within one hour of birth (%),27.7,32.6
Children under age 6 months exclusively breastfed (%),(74.6),63.2
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,(23.8)
Breastfeeding children age 6-23 months receiving an adequate diet  (%),13.4,8.7
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet  (%),12.0,9.7
Children under 5 years who are stunted (height-for-age) (%),43.3,51.8
Children under 5 years who are wasted (weight-for-height) (%),17.1,19.1
Children under 5 years who are severely wasted (weight-for-height) (%),6.0,6.3
Children under 5 years who are underweight (weight-for-age) (%),36.0,45.4
Children under 5 years who are overweight (weight-for-height) (%),2.0,2.1
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),25.1,32.0
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),13.7,8.9
Women who have high risk waist-to-hip ratio (≥0.85) (%),66.3,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),71.0,62.9
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),60.9,61.7
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),68.0,54.0
All women age 15-49 years who are anaemic (%),61.4,61.1
All women age 15-19 years who are anaemic (%),69.2,60.2
Women - Blood sugar level - high (141-160 mg/dl)(%),7.4,na
Women - Blood sugar level - very high (>160 mg/dl)(%),4.9,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),13.2,na
Men - Blood sugar level - high (141-160 mg/dl)(%),9.3,na
Men - Blood sugar level - very high (>160 mg/dl) (%),9.5,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),20.0,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),9.5,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.2,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),18.2,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),12.8,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.4,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),23.4,na
  Ever undergone a screening test for cervical cancer (%),0.8,na
  Ever undergone a breast examination for breast cancer (%),0.0,na
Ever undergone an oral cavity examination for oral cancer (%),0.3,na
Women age 15 years and above who use any kind of tobacco (%),5.0,na
Men age 15 years and above who use any kind of tobacco (%),53.9,na
Women age 15 years and above who consume alcohol (%),0.1,na
Men age 15 years and above who consume alcohol (%),11.1,na
