Indicator,NFHS-5,NFHS-4
Children age 12-23 months who have received 3 doses of polio vaccine (%),68.0,78.6
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),76.8,83.3
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),80.7,82.4
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),32.4,na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),54.5,na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),72.8,66.8
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),80.6,45.0
Children age 12-23 months who received most of their vaccinations in a public health facility (%),92.3,79.3
Children age 12-23 months who received most of their vaccinations in a private health facility (%),4.8,2.1
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),3.2,9.6
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,(45.0)
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,(35.0)
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,(77.3)
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),1.9,2.6
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),(43.1),73.4
Children under age 3 years breastfed within one hour of birth (%),26.9,34.6
Children under age 6 months exclusively breastfed (%),41.6,(46.8)
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,(33.0)
Breastfeeding children age 6-23 months receiving an adequate diet  (%),8.9,13.2
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet  (%),8.4,14.5
Children under 5 years who are stunted (height-for-age) (%),47.5,50.9
Children under 5 years who are wasted (weight-for-height) (%),24.8,33.3
Children under 5 years who are severely wasted (weight-for-height) (%),12.0,14.7
Children under 5 years who are underweight (weight-for-age) (%),41.8,52.5
Children under 5 years who are overweight (weight-for-height) (%),6.7,1.0
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),24.1,33.1
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),14.5,7.3
Women who have high risk waist-to-hip ratio (≥0.85) (%),62.4,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),55.3,72.5
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),46.7,68.3
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),43.9,60.1
All women age 15-49 years who are anaemic (%),46.6,67.7
All women age 15-19 years who are anaemic (%),51.9,66.8
Women - Blood sugar level - high (141-160 mg/dl)(%),1.6,na
Women - Blood sugar level - very high (>160 mg/dl)(%),1.3,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),5.1,na
Men - Blood sugar level - high (141-160 mg/dl)(%),3.8,na
Men - Blood sugar level - very high (>160 mg/dl) (%),2.4,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),9.1,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),8.4,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.1,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),15.1,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),10.3,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.0,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),16.4,na
Ever undergone a screening test for cervical cancer (%),1.4,na
Ever undergone a breast examination for breast cancer (%),0.4,na
Ever undergone an oral cavity examination for oral cancer (%),1.3,na
Women age 15 years and above who use any kind of tobacco (%),12.7,na
Men age 15 years and above who use any kind of tobacco (%),59.6,na
Women age 15 years and above who consume alcohol (%),0.5,na
Men age 15 years and above who consume alcohol (%),13.6,na
