Indicator,NFHS-5,NFHS-4
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),(39.2),13.4
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),(74.0),60.8
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),5.4,10.2
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),53.9,70.7
Children under age 3 years breastfed within one hour of birth (%),24.3,34.8
Children under age 6 months exclusively breastfed (%),60.8,(62.7)
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,(15.5)
Breastfeeding children age 6-23 months receiving an adequate diet  (%),3.1,1.7
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet  (%),4.1,2.3
Children under 5 years who are stunted (height-for-age) (%),47.8,56.4
Children under 5 years who are wasted (weight-for-height) (%),18.2,14.0
Children under 5 years who are severely wasted (weight-for-height) (%),6.5,5.6
Children under 5 years who are underweight (weight-for-age) (%),37.9,48.6
Children under 5 years who are overweight (weight-for-height) (%),2.9,1.3
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),30.1,35.8
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),15.4,9.6
Women who have high risk waist-to-hip ratio (≥0.85) (%),42.1,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),66.4,52.6
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),55.2,38.6
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),57.8,41.7
All women age 15-49 years who are anaemic (%),55.3,38.8
All women age 15-19 years who are anaemic (%),61.2,34.6
Women - Blood sugar level - high (141-160 mg/dl)(%),3.7,na
Women - Blood sugar level - very high (>160 mg/dl)(%),3.9,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),7.9,na
Men - Blood sugar level - high (141-160 mg/dl)(%),4.5,na
Men - Blood sugar level - very high (>160 mg/dl) (%),4.8,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),9.7,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),11.4,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.5,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),17.8,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),16.1,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.7,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),23.0,na
Ever undergone a screening test for cervical cancer (%),3.8,na
Ever undergone a breast examination for breast cancer (%),0.2,na
Ever undergone an oral cavity examination for oral cancer (%),0.4,na
Women age 15 years and above who use any kind of tobacco (%),13.8,na
Men age 15 years and above who use any kind of tobacco (%),59.7,na
Women age 15 years and above who consume alcohol (%),0.1,na
Men age 15 years and above who consume alcohol (%),13.8,na
