Indicator,NFHS-5,NFHS-4
Home births that were conducted by skilled health personnel (%),6.5,1.9
Births attended by skilled health personnel (%),89.4,74.8
Births delivered by caesarean section (%),22.4,13.9
Births in a private health facility that were delivered by caesarean section (%),40.1,30.5
Births in a public health facility that were delivered by caesarean section (%),3.7,3.9
Children age 12-23 months fully vaccinated based on information from either vaccination card ormother's recall (%),90.6,70.1
Children age 12-23 months fully vaccinated based on information from vaccination card only (%),96.7,68.7
Children age 12-23 months who have received BCG (%),96.7,95.3
Children age 12-23 months who have received 3 doses of polio vaccine (%),90.6,81.9
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),92.6,80.1
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),92.6,88.3
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),35.4,na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),87.0,na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),92.6,74.6
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),78.2,43.2
Children age 12-23 months who received most of their vaccinations in a public health facility (%),89.6,95.2
Children age 12-23 months who received most of their vaccinations in a private health facility (%),1.2,4.8
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),3.2,10.2
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,(56.0)
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,(31.1)
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,(87.7)
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),1.7,1.7
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),(74.8),70.3
Children under age 3 years breastfed within one hour of birth (%),31.3,14.7
Children under age 6 months exclusively breastfed (%),(57.9),(39.8)
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,(33.9)
Breastfeeding children age 6-23 months receiving an adequate diet  (%),6.9,2.8
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),(6.6),(5.8)
Total children age 6-23 months receiving an adequate diet  (%),6.8,3.5
Children under 5 years who are stunted (height-for-age) (%),36.2,42.6
Children under 5 years who are wasted (weight-for-height) (%),9.4,22.4
Children under 5 years who are severely wasted (weight-for-height) (%),2.0,6.9
Children under 5 years who are underweight (weight-for-age) (%),21.9,41.8
Children under 5 years who are overweight (weight-for-height) (%),2.7,1.1
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),17.0,24.7
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),28.0,20.1
Women who have high risk waist-to-hip ratio (≥0.85) (%),51.9,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),60.9,72.4
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),45.9,58.5
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),47.0,52.2
All women age 15-49 years who are anaemic (%),46.0,58.2
All women age 15-19 years who are anaemic (%),46.8,59.6
Women - Blood sugar level - high (141-160 mg/dl)(%),4.1,na
Women - Blood sugar level - very high (>160 mg/dl)(%),6.6,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),11.3,na
Men - Blood sugar level - high (141-160 mg/dl)(%),6.2,na
Men - Blood sugar level - very high (>160 mg/dl) (%),6.8,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),13.3,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),13.2,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.5,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),19.7,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),16.8,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.9,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),24.3,na
Ever undergone a screening test for cervical cancer (%),0.0,na
Ever undergone a breast examination for breast cancer (%),0.0,na
Ever undergone an oral cavity examination for oral cancer (%),0.2,na
Women age 15 years and above who use any kind of tobacco (%),3.6,na
Men age 15 years and above who use any kind of tobacco (%),36.5,na
Women age 15 years and above who consume alcohol (%),0.2,na
Men age 15 years and above who consume alcohol (%),15.1,na
