Indicator,NFHS-5,NFHS-4
Children age 12-23 months who received most of their vaccinations in a public health facility (%),99.1,95.8
Children age 12-23 months who received most of their vaccinations in a private health facility (%),0.9,4.2
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),6.5,11.1
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),(62.0),(37.7)
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),(34.9),(15.6)
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),(76.9),(68.0)
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),3.2,1.1
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),(68.3),(70.8)
Children under age 3 years breastfed within one hour of birth (%),19.3,29.6
Children under age 6 months exclusively breastfed (%),(69.4),(41.7)
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),(7.9),(16.8)
Breastfeeding children age 6-23 months receiving an adequate diet  (%),5.2,1.8
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet  (%),6.1,3.1
Children under 5 years who are stunted (height-for-age) (%),39.7,43.6
Children under 5 years who are wasted (weight-for-height) (%),19.4,26.5
Children under 5 years who are severely wasted (weight-for-height) (%),9.2,13.1
Children under 5 years who are underweight (weight-for-age) (%),32.6,46.4
Children under 5 years who are overweight (weight-for-height) (%),7.3,1.0
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),18.8,22.8
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),19.3,11.8
Women who have high risk waist-to-hip ratio (≥0.85) (%),60.2,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),64.2,80.1
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),39.0,68.0
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),42.1,56.3
All women age 15-49 years who are anaemic (%),39.1,67.4
All women age 15-19 years who are anaemic (%),44.0,72.4
Women - Blood sugar level - high (141-160 mg/dl)(%),3.0,na
Women - Blood sugar level - very high (>160 mg/dl)(%),3.2,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),6.9,na
Men - Blood sugar level - high (141-160 mg/dl)(%),3.7,na
Men - Blood sugar level - very high (>160 mg/dl) (%),2.8,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),7.0,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),14.1,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.1,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),20.0,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),16.8,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.0,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),22.1,na
Ever undergone a screening test for cervical cancer (%),1.4,na
Ever undergone a breast examination for breast cancer (%),0.3,na
Ever undergone an oral cavity examination for oral cancer (%),0.7,na
Women age 15 years and above who use any kind of tobacco (%),9.3,na
Men age 15 years and above who use any kind of tobacco (%),46.8,na
Women age 15 years and above who consume alcohol (%),0.3,na
Men age 15 years and above who consume alcohol (%),11.4,na
