,Indicator,NFHS-5,NFHS-4
39,Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),(4.2),0.0
40,Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2days of delivery (%),59.6,na
41,Institutional births (%),83.2,73.8
42,Institutional births in public facility (%),52.6,46.3
43,Home births that were conducted by skilled health personnel (%),6.1,4.0
44,Births attended by skilled health personnel (%),85.5,76.8
45,Births delivered by caesarean section (%),15.7,12.8
46,Births in a private health facility that were delivered by caesarean section (%),43.4,39.0
47,Births in a public health facility that were delivered by caesarean section (%),4.6,4.6
48,Children age 12-23 months fully vaccinated based on information from either vaccination card ormother's recall (%),55.8,37.9
49,Children age 12-23 months fully vaccinated based on information from vaccination card only (%),67.8,(60.2)
50,Children age 12-23 months who have received BCG (%),85.4,90.1
51,Children age 12-23 months who have received 3 doses of polio vaccine (%),58.4,52.3
52,Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),67.2,65.5
53,Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),70.9,67.4
54,Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),15.5,na
55,Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),53.6,na
56,Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),66.2,47.9
57,Children age 9-35 months who received a vitamin A dose in the last 6 months (%),60.7,61.6
58,Children age 12-23 months who received most of their vaccinations in a public health facility (%),95.6,89.2
59,Children age 12-23 months who received most of their vaccinations in a private health facility (%),1.7,8.5
60,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),3.8,12.5
61,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,47.2
62,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,23.6
63,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,68.7
64,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0.7,4.5
65,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),*,72.1
66,Children under age 3 years breastfed within one hour of birth (%),24.8,35.0
67,Children under age 6 months exclusively breastfed (%),(53.4),(35.4)
68,Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),(29.9),(32.5)
69,Breastfeeding children age 6-23 months receiving an adequate diet  (%),0.0,7.4
70,Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
71,Total children age 6-23 months receiving an adequate diet  (%),0.0,6.3
72,Children under 5 years who are stunted (height-for-age) (%),37.9,43.8
73,Children under 5 years who are wasted (weight-for-height) (%),15.1,20.0
74,Children under 5 years who are severely wasted (weight-for-height) (%),4.3,7.4
75,Children under 5 years who are underweight (weight-for-age) (%),32.6,43.4
76,Children under 5 years who are overweight (weight-for-height) (%),1.0,1.4
77,Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),17.3,20.6
78,Women who are overweight or obese (BMI ≥25.0 kg/m) (%),25.5,18.1
79,Women who have high risk waist-to-hip ratio (≥0.85) (%),48.8,na
80,Children age 6-59 months who are anaemic (<11.0 g/dl) (%),50.5,60.7
81,Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),46.5,55.6
82,Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(43.0),53.6
83,All women age 15-49 years who are anaemic (%),46.4,55.5
84,All women age 15-19 years who are anaemic (%),49.1,61.1
85,Women - Blood sugar level - high (141-160 mg/dl)(%),6.3,na
86,Women - Blood sugar level - very high (>160 mg/dl)(%),6.7,na
87,Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),13.4,na
88,Men - Blood sugar level - high (141-160 mg/dl)(%),7.7,na
89,Men - Blood sugar level - very high (>160 mg/dl) (%),7.3,na
90,Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),15.7,na
91,Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),7.9,na
92,Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.1,na
93,Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),12.6,na
94,Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),11.9,na
95,Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.3,na
96,Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),17.7,na
97,Ever undergone a screening test for cervical cancer (%),1.4,na
98,Ever undergone a breast examination for breast cancer (%),0.4,na
99,Ever undergone an oral cavity examination for oral cancer (%),0.7,na
100,Women age 15 years and above who use any kind of tobacco (%),11.9,na
101,Men age 15 years and above who use any kind of tobacco (%),44.6,na
102,Women age 15 years and above who consume alcohol (%),0.2,na
103,Men age 15 years and above who consume alcohol (%),12.5,na
