Indicator,NFHS-5,NFHS-4
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),82.5,66.0
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),27.7,na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),62.7,na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),85.1,52.8
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),65.1,44.1
Children age 12-23 months who received most of their vaccinations in a public health facility (%),97.3,73.8
Children age 12-23 months who received most of their vaccinations in a private health facility (%),1.4,4.7
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),2.5,17.3
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,41.0
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,13.2
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,70.0
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0.7,5.2
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),(88.6),59.3
Children under age 3 years breastfed within one hour of birth (%),12.5,26.9
Children under age 6 months exclusively breastfed (%),64.2,(25.0)
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet  (%),3.5,3.2
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet  (%),2.9,2.8
Children under 5 years who are stunted (height-for-age) (%),30.6,49.9
Children under 5 years who are wasted (weight-for-height) (%),12.4,19.3
Children under 5 years who are severely wasted (weight-for-height) (%),2.0,5.8
Children under 5 years who are underweight (weight-for-age) (%),27.5,44.9
Children under 5 years who are overweight (weight-for-height) (%),2.6,0.7
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),20.0,29.9
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),24.5,14.9
Women who have high risk waist-to-hip ratio (≥0.85) (%),31.6,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),57.7,63.5
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),52.7,61.4
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(39.3),47.1
All women age 15-49 years who are anaemic (%),52.3,60.7
All women age 15-19 years who are anaemic (%),52.7,61.9
Women - Blood sugar level - high (141-160 mg/dl)(%),7.9,na
Women - Blood sugar level - very high (>160 mg/dl)(%),8.6,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),17.0,na
Men - Blood sugar level - high (141-160 mg/dl)(%),10.6,na
Men - Blood sugar level - very high (>160 mg/dl) (%),9.5,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),20.6,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),8.9,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.0,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),14.9,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),10.3,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.4,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),17.7,na
Ever undergone a screening test for cervical cancer (%),0.0,na
Ever undergone a breast examination for breast cancer (%),0.0,na
Ever undergone an oral cavity examination for oral cancer (%),0.2,na
Women age 15 years and above who use any kind of tobacco (%),8.7,na
Men age 15 years and above who use any kind of tobacco (%),41.2,na
Women age 15 years and above who consume alcohol (%),0.2,na
Men age 15 years and above who consume alcohol (%),10.6,na
