,Indicator,NFHS-5,NFHS-4
39,Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),(0.0),3.2
40,days of delivery (%),63.5,na
41,Institutional births (%),86.2,77.4
42,Institutional births in public facility (%),53.4,49.9
43,Home births that were conducted by skilled health personnel (%),5.0,3.5
44,Births attended by skilled health personnel (%),85.1,77.4
45,Births delivered by caesarean section (%),18.5,16.4
46,Births in a private health facility that were delivered by caesarean section (%),48.0,51.2
47,Births in a public health facility that were delivered by caesarean section (%),5.2,4.7
48,mother's recall (%),70.6,58.5
49,Children age 12-23 months fully vaccinated based on information from vaccination card only (%),82.6,79.8
50,Children age 12-23 months who have received BCG (%),90.2,90.9
51,Children age 12-23 months who have received 3 doses of polio vaccine (%),72.6,67.3
52,Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),82.6,77.6
53,Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),82.7,81.9
54,Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),24.0,na
55,Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),64.0,na
56,Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),81.5,56.2
57,Children age 9-35 months who received a vitamin A dose in the last 6 months (%),75.9,65.4
58,Children age 12-23 months who received most of their vaccinations in a public health facility (%),100.0,92.9
59,Children age 12-23 months who received most of their vaccinations in a private health facility (%),0.0,4.2
60,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),4.4,16.0
61,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,56.6
62,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,29.1
63,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,71.8
64,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),1.2,8.5
65,health provider (%),(53.1),77.9
66,Children under age 3 years breastfed within one hour of birth (%),28.0,26.6
67,Children under age 6 months exclusively breastfed (%),65.7,55.5
68,Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,(21.5)
69,Breastfeeding children age 6-23 months receiving an adequate diet  (%),3.1,3.1
70,Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,(2.7)
71,Total children age 6-23 months receiving an adequate diet  (%),3.5,3.0
72,Children under 5 years who are stunted (height-for-age) (%),39.5,43.3
73,Children under 5 years who are wasted (weight-for-height) (%),17.4,17.8
74,Children under 5 years who are severely wasted (weight-for-height) (%),7.4,6.6
75,Children under 5 years who are underweight (weight-for-age) (%),29.9,34.8
76,Children under 5 years who are overweight (weight-for-height) (%),0.6,2.3
77,Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),21.4,27.4
78,Women who are overweight or obese (BMI ≥25.0 kg/m) (%),23.1,14.1
79,Women who have high risk waist-to-hip ratio (≥0.85) (%),57.7,na
80,Children age 6-59 months who are anaemic (<11.0 g/dl) (%),64.6,66.4
81,Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),48.5,64.4
82,Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(55.4),55.4
83,All women age 15-49 years who are anaemic (%),48.7,63.9
84,All women age 15-19 years who are anaemic (%),52.4,55.9
85,Blood sugar level - high (141-160 mg/dl)(%),5.2,na
86,Blood sugar level - very high (>160 mg/dl)(%),4.2,na
87,Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),10.3,na
88,Blood sugar level - high (141-160 mg/dl)(%),6.5,na
89,Blood sugar level - very high (>160 mg/dl) (%),4.4,na
90,Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),11.2,na
91,Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),11.5,na
92,Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.8,na
93,blood pressure (%),18.9,na
94,Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),15.6,na
95,Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.3,na
96,blood pressure (%),23.6,na
97,Ever undergone a screening test for cervical cancer (%),4.2,na
98,Ever undergone a breast examination for breast cancer (%),0.8,na
99,Ever undergone an oral cavity examination for oral cancer (%),0.6,na
100,Women age 15 years and above who use any kind of tobacco (%),7.1,na
101,Men age 15 years and above who use any kind of tobacco (%),44.8,na
102,Women age 15 years and above who consume alcohol (%),0.4,na
103,Men age 15 years and above who consume alcohol (%),16.9,na
