,Indicator,NFHS-5,NFHS-4
59,Children age 12-23 months who received most of their vaccinations in a private health facility (%),1.3,1.7
60,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),5.0,20.3
61,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,51.1
62,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,16.8
63,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,74.5
64,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),5.3,5.6
65,health provider (%),(85.3),75.7
66,Children under age 3 years breastfed within one hour of birth (%),39.6,25.4
67,Children under age 6 months exclusively breastfed (%),(43.4),(15.0)
68,Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),(47.8),(50.2)
69,Breastfeeding children age 6-23 months receiving an adequate diet  (%),7.7,8.3
70,Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,(2.2)
71,Total children age 6-23 months receiving an adequate diet  (%),6.9,6.7
72,Children under 5 years who are stunted (height-for-age) (%),40.4,46.0
73,Children under 5 years who are wasted (weight-for-height) (%),17.6,20.8
74,Children under 5 years who are severely wasted (weight-for-height) (%),5.9,5.0
75,Children under 5 years who are underweight (weight-for-age) (%),32.1,44.4
76,Children under 5 years who are overweight (weight-for-height) (%),2.1,0.4
77,Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),13.6,28.0
78,Women who are overweight or obese (BMI ≥25.0 kg/m) (%),20.6,16.0
79,Women who have high risk waist-to-hip ratio (≥0.85) (%),60.1,na
80,Children age 6-59 months who are anaemic (<11.0 g/dl) (%),69.6,77.0
81,Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),55.7,58.5
82,Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),51.2,61.5
83,All women age 15-49 years who are anaemic (%),55.4,58.7
84,All women age 15-19 years who are anaemic (%),59.3,57.9
85,Blood sugar level - high (141-160 mg/dl)(%),6.6,na
86,Blood sugar level - very high (>160 mg/dl)(%),5.5,na
87,Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),12.4,na
88,Blood sugar level - high (141-160 mg/dl)(%),7.5,na
89,Blood sugar level - very high (>160 mg/dl) (%),6.0,na
90,Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),14.4,na
91,Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),10.7,na
92,Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.1,na
93,blood pressure (%),17.7,na
94,Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),15.5,na
95,Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.6,na
96,blood pressure (%),21.0,na
97,Ever undergone a screening test for cervical cancer (%),0.4,na
98,Ever undergone a breast examination for breast cancer (%),0.2,na
99,Ever undergone an oral cavity examination for oral cancer (%),0.4,na
100,Women age 15 years and above who use any kind of tobacco (%),4.9,na
101,Men age 15 years and above who use any kind of tobacco (%),36.1,na
102,Women age 15 years and above who consume alcohol (%),0.1,na
103,Men age 15 years and above who consume alcohol (%),14.6,na
