Indicator,NFHS-5,NFHS-4
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,69.1
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),1.8,4.8
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),(77.5),75.7
Children under age 3 years breastfed within one hour of birth (%),18.8,26.2
Children under age 6 months exclusively breastfed (%),61.8,(43.9)
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,(38.2)
Breastfeeding children age 6-23 months receiving an adequate diet  (%),0.0,4.3
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet  (%),0.0,6.4
Children under 5 years who are stunted (height-for-age) (%),33.4,40.0
Children under 5 years who are wasted (weight-for-height) (%),14.4,16.9
Children under 5 years who are severely wasted (weight-for-height) (%),4.3,6.1
Children under 5 years who are underweight (weight-for-age) (%),28.0,33.0
Children under 5 years who are overweight (weight-for-height) (%),0.5,1.2
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),22.1,26.6
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),21.5,16.3
Women who have high risk waist-to-hip ratio (≥0.85) (%),45.2,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),58.9,61.8
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),54.2,59.2
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(58.0),61.7
All women age 15-49 years who are anaemic (%),54.3,59.3
All women age 15-19 years who are anaemic (%),57.8,60.2
Women - Blood sugar level - high (141-160 mg/dl)(%),6.8,na
Women - Blood sugar level - very high (>160 mg/dl)(%),6.9,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),14.2,na
Men - Blood sugar level - high (141-160 mg/dl)(%),6.8,na
Men - Blood sugar level - very high (>160 mg/dl) (%),10.1,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),17.1,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),12.0,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.4,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),19.4,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),18.8,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),8.1,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),28.7,na
Ever undergone a screening test for cervical cancer (%),4.6,na
Ever undergone a breast examination for breast cancer (%),1.5,na
Ever undergone an oral cavity examination for oral cancer (%),0.6,na
Women age 15 years and above who use any kind of tobacco (%),9.4,na
Men age 15 years and above who use any kind of tobacco (%),44.1,na
Women age 15 years and above who consume alcohol (%),0.3,na
Men age 15 years and above who consume alcohol (%),14.7,na
