Indicator,NFHS-5,NFHS-4
Births in a private health facility that were delivered by caesarean section (%),29.0,20.8
Births in a public health facility that were delivered by caesarean section (%),7.4,1.6
Children age 12-23 months fully vaccinated based on information from either vaccination card ormother's recall (%),75.1,61.2
Children age 12-23 months fully vaccinated based on information from vaccination card only (%),(91.3),65.3
Children age 12-23 months who have received BCG (%),90.0,93.2
Children age 12-23 months who have received 3 doses of polio vaccine (%),76.7,75.7
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),84.9,74.6
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),83.5,78.2
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),28.3,na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),55.6,na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),84.9,57.2
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),80.0,42.8
Children age 12-23 months who received most of their vaccinations in a public health facility (%),91.0,57.5
Children age 12-23 months who received most of their vaccinations in a private health facility (%),0.0,3.0
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),3.0,22.5
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,23.2
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,3.3
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,49.6
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),1.6,3.8
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),(62.1),47.4
Children under age 3 years breastfed within one hour of birth (%),20.4,27.4
Children under age 6 months exclusively breastfed (%),(68.0),(17.4)
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet  (%),2.8,8.3
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,(3.8)
Total children age 6-23 months receiving an adequate diet  (%),5.0,7.5
Children under 5 years who are stunted (height-for-age) (%),31.1,43.0
Children under 5 years who are wasted (weight-for-height) (%),17.8,22.7
Children under 5 years who are severely wasted (weight-for-height) (%),3.9,7.4
Children under 5 years who are underweight (weight-for-age) (%),29.2,41.0
Children under 5 years who are overweight (weight-for-height) (%),1.9,0.9
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),26.7,30.4
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),20.3,12.2
Women who have high risk waist-to-hip ratio (≥0.85) (%),47.2,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),54.9,62.0
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),52.9,55.6
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(47.9),56.8
All women age 15-49 years who are anaemic (%),52.7,55.6
All women age 15-19 years who are anaemic (%),55.0,58.8
Women - Blood sugar level - high (141-160 mg/dl)(%),7.2,na
Women - Blood sugar level - very high (>160 mg/dl)(%),6.6,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),14.6,na
Men - Blood sugar level - high (141-160 mg/dl)(%),8.5,na
Men - Blood sugar level - very high (>160 mg/dl) (%),9.3,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),18.4,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),9.1,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.6,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),17.2,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),13.6,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.9,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),22.0,na
Ever undergone a screening test for cervical cancer (%),4.8,na
Ever undergone a breast examination for breast cancer (%),0.4,na
Ever undergone an oral cavity examination for oral cancer (%),0.4,na
Women age 15 years and above who use any kind of tobacco (%),12.8,na
Men age 15 years and above who use any kind of tobacco (%),52.9,na
Women age 15 years and above who consume alcohol (%),0.2,na
Men age 15 years and above who consume alcohol (%),16.5,na
