Indicator,NFHS-5,NFHS-4
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,29.0
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,9.0
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,61.3
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),4.9,10.3
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),60.3,67.9
Children under age 3 years breastfed within one hour of birth (%),12.5,29.2
Children under age 6 months exclusively breastfed (%),(61.7),(55.8)
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),(22.8),(61.0)
Breastfeeding children age 6-23 months receiving an adequate diet  (%),7.3,6.5
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet  (%),7.5,7.0
Children under 5 years who are stunted (height-for-age) (%),42.3,50.5
Children under 5 years who are wasted (weight-for-height) (%),19.0,10.9
Children under 5 years who are severely wasted (weight-for-height) (%),8.8,2.5
Children under 5 years who are underweight (weight-for-age) (%),34.2,36.5
Children under 5 years who are overweight (weight-for-height) (%),2.9,1.1
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),19.3,26.4
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),15.9,13.5
Women who have high risk waist-to-hip ratio (≥0.85) (%),58.5,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),71.6,69.1
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),43.8,50.9
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),36.2,50.1
All women age 15-49 years who are anaemic (%),43.5,50.9
All women age 15-19 years who are anaemic (%),47.1,54.4
Women - Blood sugar level - high (141-160 mg/dl)(%),4.5,na
Women - Blood sugar level - very high (>160 mg/dl)(%),3.3,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),8.7,na
Men - Blood sugar level - high (141-160 mg/dl)(%),5.1,na
Men - Blood sugar level - very high (>160 mg/dl) (%),4.5,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),10.2,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),13.0,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.7,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),22.5,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),18.0,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),7.3,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),28.2,na
Ever undergone a screening test for cervical cancer (%),0.8,na
Ever undergone a breast examination for breast cancer (%),0.3,na
Ever undergone an oral cavity examination for oral cancer (%),0.2,na
Women age 15 years and above who use any kind of tobacco (%),9.9,na
Men age 15 years and above who use any kind of tobacco (%),51.9,na
Women age 15 years and above who consume alcohol (%),0.3,na
Men age 15 years and above who consume alcohol (%),14.4,na
