Indicator,NFHS-5,NFHS-4
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),80.9,75.2
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),30.0,na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),55.5,na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),77.7,57.7
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),72.0,57.8
Children age 12-23 months who received most of their vaccinations in a public health facility (%),100.0,93.3
Children age 12-23 months who received most of their vaccinations in a private health facility (%),0.0,4.8
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),3.8,12.8
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,44.9
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,22.2
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,57.7
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),2.6,4.4
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),(60.8),66.9
Children under age 3 years breastfed within one hour of birth (%),8.7,28.7
Children under age 6 months exclusively breastfed (%),71.5,(31.2)
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,(36.1)
Breastfeeding children age 6-23 months receiving an adequate diet  (%),4.2,8.4
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet  (%),4.6,8.0
Children under 5 years who are stunted (height-for-age) (%),43.4,49.1
Children under 5 years who are wasted (weight-for-height) (%),12.5,20.8
Children under 5 years who are severely wasted (weight-for-height) (%),3.3,6.6
Children under 5 years who are underweight (weight-for-age) (%),27.6,46.5
Children under 5 years who are overweight (weight-for-height) (%),2.9,1.3
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),20.9,28.2
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),22.3,13.3
Women who have high risk waist-to-hip ratio (≥0.85) (%),58.3,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),59.8,63.0
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),42.3,55.6
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(36.4),52.3
All women age 15-49 years who are anaemic (%),42.1,55.4
All women age 15-19 years who are anaemic (%),43.6,53.4
Women - Blood sugar level - high (141-160 mg/dl)(%),3.8,na
Women - Blood sugar level - very high (>160 mg/dl)(%),5.1,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),9.4,na
Men - Blood sugar level - high (141-160 mg/dl)(%),5.4,na
Men - Blood sugar level - very high (>160 mg/dl) (%),5.0,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),11.3,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),13.7,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.3,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),21.7,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),18.6,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),8.1,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),29.0,na
Ever undergone a screening test for cervical cancer (%),3.3,na
Ever undergone a breast examination for breast cancer (%),0.2,na
Ever undergone an oral cavity examination for oral cancer (%),0.8,na
Women age 15 years and above who use any kind of tobacco (%),5.4,na
Men age 15 years and above who use any kind of tobacco (%),42.2,na
Women age 15 years and above who consume alcohol (%),0.1,na
Men age 15 years and above who consume alcohol (%),14.0,na
