,Indicator,NFHS-5,NFHS-4
64,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0.4,1.3
65,health provider (%),(79.3),77.5
66,Children under age 3 years breastfed within one hour of birth (%),30.3,29.3
67,Children under age 6 months exclusively breastfed (%),62.0,19.1
68,Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
69,Breastfeeding children age 6-23 months receiving an adequate diet  (%),17.9,2.5
70,Non-breastfeeding children age 6-23 months receiving an adequate diet (%),(13.2),(17.8)
71,Total children age 6-23 months receiving an adequate diet  (%),16.8,5.3
72,Children under 5 years who are stunted (height-for-age) (%),42.2,44.7
73,Children under 5 years who are wasted (weight-for-height) (%),22.5,22.8
74,Children under 5 years who are severely wasted (weight-for-height) (%),12.5,7.0
75,Children under 5 years who are underweight (weight-for-age) (%),35.4,42.4
76,Children under 5 years who are overweight (weight-for-height) (%),4.6,0.6
77,Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),16.0,30.0
78,Women who are overweight or obese (BMI ≥25.0 kg/m) (%),19.7,16.9
79,Women who have high risk waist-to-hip ratio (≥0.85) (%),72.8,na
80,Children age 6-59 months who are anaemic (<11.0 g/dl) (%),69.6,75.3
81,Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),47.9,66.6
82,Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),40.4,74.7
83,All women age 15-49 years who are anaemic (%),47.6,67.0
84,All women age 15-19 years who are anaemic (%),51.7,69.2
85,Blood sugar level - high (141-160 mg/dl)(%),2.8,na
86,Blood sugar level - very high (>160 mg/dl)(%),3.4,na
87,Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),6.3,na
88,Blood sugar level - high (141-160 mg/dl)(%),6.9,na
89,Blood sugar level - very high (>160 mg/dl) (%),3.9,na
90,Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),11.1,na
91,Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),13.4,na
92,Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.2,na
93,blood pressure (%),19.1,na
94,Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),18.5,na
95,Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.2,na
96,blood pressure (%),24.6,na
97,Ever undergone a screening test for cervical cancer (%),0.0,na
98,Ever undergone a breast examination for breast cancer (%),0.2,na
99,Ever undergone an oral cavity examination for oral cancer (%),0.2,na
100,Women age 15 years and above who use any kind of tobacco (%),4.4,na
101,Men age 15 years and above who use any kind of tobacco (%),38.9,na
102,Women age 15 years and above who consume alcohol (%),0.4,na
103,Men age 15 years and above who consume alcohol (%),14.4,na
