,Indicator,NFHS-5,NFHS-4
54,Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),19.5,na
55,Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),41.3,na
56,Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),69.3,51.1
57,Children age 9-35 months who received a vitamin A dose in the last 6 months (%),84.5,34.9
58,Children age 12-23 months who received most of their vaccinations in a public health facility (%),97.1,63.9
59,Children age 12-23 months who received most of their vaccinations in a private health facility (%),1.6,6.2
60,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),4.7,26.6
61,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,24.5
62,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,5.8
63,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,62.4
64,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),2.6,5.7
65,health provider (%),(55.1),77.6
66,Children under age 3 years breastfed within one hour of birth (%),37.1,22.5
67,Children under age 6 months exclusively breastfed (%),(65.1),(48.8)
68,Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,(48.9)
69,Breastfeeding children age 6-23 months receiving an adequate diet  (%),3.6,10.7
70,Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
71,Total children age 6-23 months receiving an adequate diet  (%),3.2,10.1
72,Children under 5 years who are stunted (height-for-age) (%),25.4,40.9
73,Children under 5 years who are wasted (weight-for-height) (%),21.2,19.7
74,Children under 5 years who are severely wasted (weight-for-height) (%),9.6,4.2
75,Children under 5 years who are underweight (weight-for-age) (%),30.3,35.1
76,Children under 5 years who are overweight (weight-for-height) (%),1.2,2.1
77,Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),16.5,25.8
78,Women who are overweight or obese (BMI ≥25.0 kg/m) (%),20.2,15.1
79,Women who have high risk waist-to-hip ratio (≥0.85) (%),63.2,na
80,Children age 6-59 months who are anaemic (<11.0 g/dl) (%),62.7,61.3
81,Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),44.5,53.5
82,Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(37.2),50.9
83,All women age 15-49 years who are anaemic (%),44.3,53.3
84,All women age 15-19 years who are anaemic (%),53.8,55.9
85,Blood sugar level - high (141-160 mg/dl)(%),4.8,na
86,Blood sugar level - very high (>160 mg/dl)(%),5.4,na
87,Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),11.6,na
88,Blood sugar level - high (141-160 mg/dl)(%),5.8,na
89,Blood sugar level - very high (>160 mg/dl) (%),6.5,na
90,Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),12.7,na
91,Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),16.3,na
92,Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.2,na
93,blood pressure (%),23.9,na
94,Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),20.8,na
95,Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),7.9,na
96,blood pressure (%),29.9,na
97,Ever undergone a screening test for cervical cancer (%),3.7,na
98,Ever undergone a breast examination for breast cancer (%),1.0,na
99,Ever undergone an oral cavity examination for oral cancer (%),1.2,na
100,Women age 15 years and above who use any kind of tobacco (%),6.4,na
101,Men age 15 years and above who use any kind of tobacco (%),39.3,na
102,Women age 15 years and above who consume alcohol (%),0.4,na
103,Men age 15 years and above who consume alcohol (%),13.6,na
