,Indicator,NFHS-5,NFHS-4
53,Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),91.9,70.5
54,Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),30.1,na
55,Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),68.5,na
56,Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),87.4,51.7
57,Children age 9-35 months who received a vitamin A dose in the last 6 months (%),81.1,63.2
58,Children age 12-23 months who received most of their vaccinations in a public health facility (%),94.8,96.6
59,Children age 12-23 months who received most of their vaccinations in a private health facility (%),0.0,1.1
60,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),3.4,17.1
61,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,62.8
62,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,22.1
63,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,82.0
64,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),4.2,8.1
65,health provider (%),63.1,75.2
66,Children under age 3 years breastfed within one hour of birth (%),13.4,35.0
67,Children under age 6 months exclusively breastfed (%),62.1,68.8
68,Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,(36.3)
69,Breastfeeding children age 6-23 months receiving an adequate diet  (%),7.7,6.7
70,Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
71,Total children age 6-23 months receiving an adequate diet  (%),8.0,6.3
72,Children under 5 years who are stunted (height-for-age) (%),40.5,53.3
73,Children under 5 years who are wasted (weight-for-height) (%),21.8,12.5
74,Children under 5 years who are severely wasted (weight-for-height) (%),9.1,3.3
75,Children under 5 years who are underweight (weight-for-age) (%),37.4,37.1
76,Children under 5 years who are overweight (weight-for-height) (%),3.4,3.0
77,Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),17.9,28.5
78,Women who are overweight or obese (BMI ≥25.0 kg/m) (%),19.9,14.0
79,Women who have high risk waist-to-hip ratio (≥0.85) (%),52.6,na
80,Children age 6-59 months who are anaemic (<11.0 g/dl) (%),60.5,58.8
81,Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),47.3,48.5
82,Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(38.9),39.4
83,All women age 15-49 years who are anaemic (%),47.1,48.1
84,All women age 15-19 years who are anaemic (%),43.4,47.5
85,Blood sugar level - high (141-160 mg/dl)(%),6.0,na
86,Blood sugar level - very high (>160 mg/dl)(%),5.4,na
87,Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),12.0,na
88,Blood sugar level - high (141-160 mg/dl)(%),6.9,na
89,Blood sugar level - very high (>160 mg/dl) (%),5.6,na
90,Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),13.3,na
91,Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),11.3,na
92,Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.2,na
93,blood pressure (%),19.6,na
94,Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),16.7,na
95,Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.0,na
96,blood pressure (%),24.9,na
97,Ever undergone a screening test for cervical cancer (%),0.7,na
98,Ever undergone a breast examination for breast cancer (%),0.3,na
99,Ever undergone an oral cavity examination for oral cancer (%),0.3,na
100,Women age 15 years and above who use any kind of tobacco (%),5.9,na
101,Men age 15 years and above who use any kind of tobacco (%),47.8,na
102,Women age 15 years and above who consume alcohol (%),0.3,na
103,Men age 15 years and above who consume alcohol (%),17.2,na
