Indicator,NFHS-5,NFHS-4
Home births that were conducted by skilled health personnel (%),3.6,3.2
Births attended by skilled health personnel (%),82.3,79.3
Births delivered by caesarean section (%),12.6,9.8
Births in a private health facility that were delivered by caesarean section (%),23.7,22.7
Births in a public health facility that were delivered by caesarean section (%),8.8,2.3
Children age 12-23 months fully vaccinated based on information from either vaccination card ormother's recall (%),83.9,69.8
Children age 12-23 months fully vaccinated based on information from vaccination card only (%),93.0,69.2
Children age 12-23 months who have received BCG (%),92.8,94.9
Children age 12-23 months who have received 3 doses of polio vaccine (%),86.4,86.7
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),91.5,84.6
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),87.7,79.7
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),30.5,na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),81.2,na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),91.5,79.9
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),73.5,44.9
Children age 12-23 months who received most of their vaccinations in a public health facility (%),92.9,81.3
Children age 12-23 months who received most of their vaccinations in a private health facility (%),0.0,7.6
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),4.0,15.7
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,61.8
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,15.5
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,84.5
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0.6,3.3
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),*,87.5
Children under age 3 years breastfed within one hour of birth (%),18.3,30.9
Children under age 6 months exclusively breastfed (%),58.8,(31.2)
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet  (%),10.6,3.0
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,(2.0)
Total children age 6-23 months receiving an adequate diet  (%),9.1,2.7
Children under 5 years who are stunted (height-for-age) (%),25.5,35.8
Children under 5 years who are wasted (weight-for-height) (%),10.3,14.9
Children under 5 years who are severely wasted (weight-for-height) (%),3.9,3.2
Children under 5 years who are underweight (weight-for-age) (%),26.0,33.3
Children under 5 years who are overweight (weight-for-height) (%),1.7,0.2
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),14.9,20.8
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),34.5,27.0
Women who have high risk waist-to-hip ratio (≥0.85) (%),54.7,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),60.2,78.8
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),52.6,64.7
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(70.7),58.3
All women age 15-49 years who are anaemic (%),53.3,64.4
All women age 15-19 years who are anaemic (%),56.5,65.9
Women - Blood sugar level - high (141-160 mg/dl)(%),5.8,na
Women - Blood sugar level - very high (>160 mg/dl)(%),5.7,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),11.8,na
Men - Blood sugar level - high (141-160 mg/dl)(%),6.0,na
Men - Blood sugar level - very high (>160 mg/dl) (%),6.4,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),12.7,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),13.3,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.0,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),21.4,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),18.0,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.0,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),25.5,na
Ever undergone a screening test for cervical cancer (%),0.2,na
Ever undergone a breast examination for breast cancer (%),0.0,na
Ever undergone an oral cavity examination for oral cancer (%),0.0,na
Women age 15 years and above who use any kind of tobacco (%),4.7,na
Men age 15 years and above who use any kind of tobacco (%),31.8,na
Women age 15 years and above who consume alcohol (%),0.3,na
Men age 15 years and above who consume alcohol (%),12.9,na
