Indicator,NFHS-5,NFHS-4
Children age 12-23 months who received most of their vaccinations in a private health facility (%),0.0,0.0
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),2.7,11.4
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,(39.9)
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,(5.2)
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,(67.0)
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0.8,5.7
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),*,(80.5)
Children under age 3 years breastfed within one hour of birth (%),29.2,40.2
Children under age 6 months exclusively breastfed (%),56.0,(71.3)
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet  (%),4.8,11.8
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet  (%),4.8,10.8
Children under 5 years who are stunted (height-for-age) (%),46.6,40.7
Children under 5 years who are wasted (weight-for-height) (%),18.7,39.0
Children under 5 years who are severely wasted (weight-for-height) (%),7.5,16.9
Children under 5 years who are underweight (weight-for-age) (%),34.8,48.8
Children under 5 years who are overweight (weight-for-height) (%),6.7,0.5
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),22.4,26.9
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),13.2,8.3
Women who have high risk waist-to-hip ratio (≥0.85) (%),50.2,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),56.0,75.8
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),37.5,48.0
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),51.0,40.4
All women age 15-49 years who are anaemic (%),38.1,47.6
All women age 15-19 years who are anaemic (%),42.0,54.3
Women - Blood sugar level - high (141-160 mg/dl)(%),2.6,na
Women - Blood sugar level - very high (>160 mg/dl)(%),1.7,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),4.7,na
Men - Blood sugar level - high (141-160 mg/dl)(%),3.8,na
Men - Blood sugar level - very high (>160 mg/dl) (%),1.8,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),6.3,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),10.7,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.7,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),17.2,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),13.2,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.6,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),17.9,na
Ever undergone a screening test for cervical cancer (%),0.9,na
Ever undergone a breast examination for breast cancer (%),0.2,na
Ever undergone an oral cavity examination for oral cancer (%),0.5,na
Women age 15 years and above who use any kind of tobacco (%),5.5,na
Men age 15 years and above who use any kind of tobacco (%),54.5,na
Women age 15 years and above who consume alcohol (%),0.7,na
Men age 15 years and above who consume alcohol (%),16.7,na
