Indicator,NFHS-5,NFHS-4
Children age 12-23 months fully vaccinated based on information from either vaccination card ormother's recall (%),(96.0),55.1
Children age 12-23 months fully vaccinated based on information from vaccination card only (%),(96.0),(66.1)
Children age 12-23 months who have received BCG (%),(100.0),97.0
Children age 12-23 months who have received 3 doses of polio vaccine (%),(96.0),80.3
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),(100.0),71.7
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),(100.0),78.4
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),(29.8),na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),(66.7),na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),(100.0),49.3
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),78.4,64.2
Children age 12-23 months who received most of their vaccinations in a public health facility (%),(81.9),62.0
Children age 12-23 months who received most of their vaccinations in a private health facility (%),(18.1),38.0
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),0.9,6.7
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0.0,5.2
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),*,81.9
Children under age 3 years breastfed within one hour of birth (%),46.9,40.7
Children under age 6 months exclusively breastfed (%),*,*
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet (%),(21.3),(30.8)
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,(47.5)
Total children age 6-23 months receiving an adequate diet (%),22.1,37.7
Children under 5 years who are stunted (height-for-age) (%),17.3,17.2
Children under 5 years who are wasted (weight-for-height) (%),11.4,9.0
Children under 5 years who are severely wasted (weight-for-height) (%),2.7,2.0
Children under 5 years who are underweight (weight-for-age) (%),14.5,12.8
Children under 5 years who are overweight (weight-for-height) (%),2.8,2.8
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),5.9,12.3
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),53.0,42.5
Women who have high risk waist-to-hip ratio (≥0.85) (%),66.3,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),39.1,37.5
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),45.5,45.6
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(46.5),*
All women age 15-49 years who are anaemic (%),45.6,44.6
All women age 15-19 years who are anaemic (%),39.3,42.0
Women - Blood sugar level - high (141-160 mg/dl)(%),9.3,na
Women - Blood sugar level - very high (>160 mg/dl)(%),18.0,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),29.0,na
Men - Blood sugar level - high (141-160 mg/dl)(%),8.4,na
Men - Blood sugar level - very high (>160 mg/dl) (%),14.9,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),25.2,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),13.5,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.3,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),24.4,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),19.5,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.1,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),30.2,na
Ever undergone a screening test for cervical cancer (%),13.1,na
Ever undergone a breast examination for breast cancer (%),3.9,na
Ever undergone an oral cavity examination for oral cancer (%),0.8,na
Women age 15 years and above who use any kind of tobacco (%),1.0,na
Men age 15 years and above who use any kind of tobacco (%),11.0,na
Women age 15 years and above who consume alcohol (%),0.2,na
Men age 15 years and above who consume alcohol (%),14.8,na
