Indicator,NFHS-5,NFHS-4
Children age 12-23 months who have received BCG (%),98.0,89.5
Children age 12-23 months who have received 3 doses of polio vaccine (%),90.6,78.3
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),96.4,78.1
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),96.4,81.0
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),50.5,na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),69.6,na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),94.5,66.4
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),66.2,81.8
Children age 12-23 months who received most of their vaccinations in a public health facility (%),97.8,93.7
Children age 12-23 months who received most of their vaccinations in a private health facility (%),2.2,6.3
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),3.2,6.5
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0.0,2.7
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),*,*
Children under age 3 years breastfed within one hour of birth (%),74.4,43.0
Children under age 6 months exclusively breastfed (%),*,*
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet (%),3.6,11.4
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,(43.1)
Total children age 6-23 months receiving an adequate diet (%),8.1,21.8
Children under 5 years who are stunted (height-for-age) (%),28.7,24.2
Children under 5 years who are wasted (weight-for-height) (%),16.9,33.0
Children under 5 years who are severely wasted (weight-for-height) (%),6.5,18.3
Children under 5 years who are underweight (weight-for-age) (%),23.2,29.6
Children under 5 years who are overweight (weight-for-height) (%),8.9,4.0
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),12.9,15.7
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),33.4,25.4
Women who have high risk waist-to-hip ratio (≥0.85) (%),46.5,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),54.2,57.9
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),42.0,58.9
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),*,*
All women age 15-49 years who are anaemic (%),42.5,59.1
All women age 15-19 years who are anaemic (%),31.9,59.0
Women - Blood sugar level - high (141-160 mg/dl)(%),5.7,na
Women - Blood sugar level - very high (>160 mg/dl)(%),8.4,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),15.4,na
Men - Blood sugar level - high (141-160 mg/dl)(%),8.0,na
Men - Blood sugar level - very high (>160 mg/dl) (%),7.6,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),18.1,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),15.0,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),8.1,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),25.8,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),20.6,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),8.3,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),30.8,na
Ever undergone a screening test for cervical cancer (%),1.8,na
Ever undergone a breast examination for breast cancer (%),1.2,na
Ever undergone an oral cavity examination for oral cancer (%),0.8,na
Women age 15 years and above who use any kind of tobacco (%),7.9,na
Men age 15 years and above who use any kind of tobacco (%),24.6,na
Women age 15 years and above who consume alcohol (%),0.7,na
Men age 15 years and above who consume alcohol (%),26.8,na
