Indicator,NFHS-5,NFHS-4
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0.6,2.5
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),*,(88.3)
Children under age 3 years breastfed within one hour of birth (%),55.0,51.5
Children under age 6 months exclusively breastfed (%),*,*
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet (%),(17.1),(33.0)
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet (%),25.0,33.3
Children under 5 years who are stunted (height-for-age) (%),32.4,21.2
Children under 5 years who are wasted (weight-for-height) (%),9.5,12.7
Children under 5 years who are severely wasted (weight-for-height) (%),3.9,2.6
Children under 5 years who are underweight (weight-for-age) (%),21.5,19.5
Children under 5 years who are overweight (weight-for-height) (%),4.7,4.1
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),12.2,14.9
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),40.8,35.5
Women who have high risk waist-to-hip ratio (≥0.85) (%),58.2,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),54.3,54.7
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),48.3,52.7
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),*,*
All women age 15-49 years who are anaemic (%),48.0,52.5
All women age 15-19 years who are anaemic (%),46.9,44.5
Women - Blood sugar level - high (141-160 mg/dl)(%),7.9,na
Women - Blood sugar level - very high (>160 mg/dl)(%),11.0,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),21.2,na
Men - Blood sugar level - high (141-160 mg/dl)(%),9.5,na
Men - Blood sugar level - very high (>160 mg/dl) (%),11.3,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),22.7,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),15.9,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.4,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),25.6,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),22.4,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.0,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),31.8,na
Ever undergone a screening test for cervical cancer (%),12.1,na
Ever undergone a breast examination for breast cancer (%),2.4,na
Ever undergone an oral cavity examination for oral cancer (%),0.4,na
Women age 15 years and above who use any kind of tobacco (%),0.8,na
Men age 15 years and above who use any kind of tobacco (%),20.3,na
Women age 15 years and above who consume alcohol (%),0.4,na
Men age 15 years and above who consume alcohol (%),24.5,<s>na</s>
