,Indicator,NFHS-5,NFHS-4
59,Children age 12-23 months who received most of their vaccinations in a private health facility (%),(0.0),(12.6)
60,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),4.3,15.5
61,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,(67.0)
62,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,(32.8)
63,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,(82.9)
64,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0.0,7.5
65,health provider (%),*,(81.6)
66,Children under age 3 years breastfed within one hour of birth (%),51.9,33.7
67,Children under age 6 months exclusively breastfed (%),*,*
68,Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
69,Breastfeeding children age 6-23 months receiving an adequate diet (%),(11.4),(39.5)
70,Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,(54.6)
71,Total children age 6-23 months receiving an adequate diet (%),12.6,45.2
72,Children under 5 years who are stunted (height-for-age) (%),29.1,24.0
73,Children under 5 years who are wasted (weight-for-height) (%),15.9,18.2
74,Children under 5 years who are severely wasted (weight-for-height) (%),4.2,4.8
75,Children under 5 years who are underweight (weight-for-age) (%),22.3,22.0
76,Children under 5 years who are overweight (weight-for-height) (%),2.9,3.1
77,Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),18.0,17.1
78,Women who are overweight or obese (BMI ≥25.0 kg/m) (%),32.9,27.8
79,Women who have high risk waist-to-hip ratio (≥0.85) (%),46.4,na
80,Children age 6-59 months who are anaemic (<11.0 g/dl) (%),69.2,56.4
81,Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),66.9,59.1
82,Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),*,(65.2)
83,All women age 15-49 years who are anaemic (%),66.1,59.3
84,All women age 15-19 years who are anaemic (%),61.6,60.9
85,Blood sugar level - high (141-160 mg/dl)(%),8.4,na
86,Blood sugar level - very high (>160 mg/dl)(%),10.3,na
87,Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),21.0,na
88,Blood sugar level - high (141-160 mg/dl)(%),7.0,na
89,Blood sugar level - very high (>160 mg/dl) (%),13.7,na
90,Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),23.2,na
91,Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),11.7,na
92,Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.8,na
93,blood pressure (%),19.8,na
94,Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),16.7,na
95,Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.6,na
96,blood pressure (%),26.1,na
97,Ever undergone a screening test for cervical cancer (%),17.2,na
98,Ever undergone a breast examination for breast cancer (%),10.3,na
99,Ever undergone an oral cavity examination for oral cancer (%),3.3,na
100,Women age 15 years and above who use any kind of tobacco (%),5.5,na
101,Men age 15 years and above who use any kind of tobacco (%),20.3,na
102,Women age 15 years and above who consume alcohol (%),0.2,na
103,Men age 15 years and above who consume alcohol (%),29.1,na
