,Indicator,NFHS-5,NFHS-4
52,Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),(93.6),(81.7)
53,Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),(100.0),(80.6)
54,Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),(49.5),na
55,Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),(80.3),na
56,Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),(93.6),(59.7)
57,Children age 9-35 months who received a vitamin A dose in the last 6 months (%),61.7,77.4
58,Children age 12-23 months who received most of their vaccinations in a public health facility (%),(95.9),(97.6)
59,Children age 12-23 months who received most of their vaccinations in a private health facility (%),(4.1),(2.4)
60,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),5.6,7.2
61,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,*
62,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,*
63,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
64,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0.0,3.2
65,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),*,*
66,Children under age 3 years breastfed within one hour of birth (%),68.4,45.2
67,Children under age 6 months exclusively breastfed (%),*,*
68,Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
69,Breastfeeding children age 6-23 months receiving an adequate diet (%),(7.6),(18.5)
70,Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
71,Total children age 6-23 months receiving an adequate diet (%),11.7,32.0
72,Children under 5 years who are stunted (height-for-age) (%),25.3,37.0
73,Children under 5 years who are wasted (weight-for-height) (%),15.1,20.3
74,Children under 5 years who are severely wasted (weight-for-height) (%),4.4,8.1
75,Children under 5 years who are underweight (weight-for-age) (%),20.1,29.7
76,Children under 5 years who are overweight (weight-for-height) (%),1.6,4.9
77,Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),15.6,17.0
78,Women who are overweight or obese (BMI ≥25.0 kg/m) (%),33.3,21.4
79,Women who have high risk waist-to-hip ratio (≥0.85) (%),49.2,na
80,Children age 6-59 months who are anaemic (<11.0 g/dl) (%),62.0,47.1
81,Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),62.4,57.3
82,Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(64.1),(46.4)
83,All women age 15-49 years who are anaemic (%),62.4,56.9
84,All women age 15-19 years who are anaemic (%),58.8,50.2
85,Women - Blood sugar level - high (141-160 mg/dl)(%),8.7,na
86,Women - Blood sugar level - very high (>160 mg/dl)(%),11.7,na
87,Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),22.0,na
88,Men - Blood sugar level - high (141-160 mg/dl)(%),8.7,na
89,Men - Blood sugar level - very high (>160 mg/dl) (%),13.9,na
90,Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),24.7,na
91,Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),12.4,na
92,Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.5,na
93,Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),20.6,na
94,Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),18.5,na
95,Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.3,na
96,Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),27.5,na
97,Ever undergone a screening test for cervical cancer (%),5.6,na
98,Ever undergone a breast examination for breast cancer (%),4.3,na
99,Ever undergone an oral cavity examination for oral cancer (%),0.4,na
100,Women age 15 years and above who use any kind of tobacco (%),8.7,na
101,Men age 15 years and above who use any kind of tobacco (%),20.7,na
102,Women age 15 years and above who consume alcohol (%),0.1,na
103,Men age 15 years and above who consume alcohol (%),28.1,na
