,Indicator,NFHS-5,NFHS-4
49,Children age 12-23 months fully vaccinated based on information from vaccination card only (%),95.2,(54.8)
50,Children age 12-23 months who have received BCG (%),98.5,(93.4)
51,Children age 12-23 months who have received 3 doses of polio vaccine (%),95.9,(71.4)
52,Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),96.6,(77.0)
53,Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),97.3,(78.5)
54,Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),43.1,na
55,Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),80.9,na
56,Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),96.6,(37.1)
57,Children age 9-35 months who received a vitamin A dose in the last 6 months (%),74.0,88.5
58,Children age 12-23 months who received most of their vaccinations in a public health facility (%),94.7,(83.3)
59,Children age 12-23 months who received most of their vaccinations in a private health facility (%),3.9,(16.7)
60,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),3.8,5.8
61,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,*
62,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,*
63,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
64,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0.2,3.6
65,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),*,*
66,Children under age 3 years breastfed within one hour of birth (%),63.1,60.1
67,Children under age 6 months exclusively breastfed (%),(53.9),*
68,Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
69,Breastfeeding children age 6-23 months receiving an adequate diet (%),14.4,(12.4)
70,Non-breastfeeding children age 6-23 months receiving an adequate diet (%),(22.5),(39.3)
71,Total children age 6-23 months receiving an adequate diet (%),17.3,24.4
72,Children under 5 years who are stunted (height-for-age) (%),20.2,27.4
73,Children under 5 years who are wasted (weight-for-height) (%),15.5,14.0
74,Children under 5 years who are severely wasted (weight-for-height) (%),6.6,3.4
75,Children under 5 years who are underweight (weight-for-age) (%),18.8,22.0
76,Children under 5 years who are overweight (weight-for-height) (%),4.2,2.0
77,Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),10.3,13.6
78,Women who are overweight or obese (BMI ≥25.0 kg/m) (%),45.2,33.5
79,Women who have high risk waist-to-hip ratio (≥0.85) (%),73.4,na
80,Children age 6-59 months who are anaemic (<11.0 g/dl) (%),46.8,50.0
81,Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),41.3,50.6
82,Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(36.6),(27.7)
83,All women age 15-49 years who are anaemic (%),41.2,49.9
84,All women age 15-19 years who are anaemic (%),35.5,39.5
85,Women - Blood sugar level - high (141-160 mg/dl)(%),8.8,na
86,Women - Blood sugar level - very high (>160 mg/dl)(%),12.6,na
87,Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),22.9,na
88,Men - Blood sugar level - high (141-160 mg/dl)(%),9.0,na
89,Men - Blood sugar level - very high (>160 mg/dl) (%),12.5,na
90,Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),23.1,na
91,Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),20.0,na
92,Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.1,na
93,Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),28.7,na
94,Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),25.4,na
95,Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),7.9,na
96,Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),35.6,na
97,Ever undergone a screening test for cervical cancer (%),9.1,na
98,Ever undergone a breast examination for breast cancer (%),4.9,na
99,Ever undergone an oral cavity examination for oral cancer (%),0.5,na
100,Women age 15 years and above who use any kind of tobacco (%),4.3,na
101,Men age 15 years and above who use any kind of tobacco (%),21.3,na
102,Women age 15 years and above who consume alcohol (%),0.3,na
103,Men age 15 years and above who consume alcohol (%),23.0,<s>na</s>
