Indicator,NFHS-5,NFHS-4
Average out-of-pocket expenditure per delivery in a public health facility (Rs.),"3,435","2,429"
Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),*,*
Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2days of delivery (%),89.9,na
Institutional births (%),100.0,100.0
Institutional births in public facility (%),59.8,64.1
Home births that were conducted by skilled health personnel (%),0.0,0.0
Births attended by skilled health personnel (%),100.0,100.0
Births delivered by caesarean section (%),53.7,32.6
Births in a private health facility that were delivered by caesarean section (%),66.5,53.2
Births in a public health facility that were delivered by caesarean section (%),45.1,21.1
Children age 12-23 months fully vaccinated based on information from either vaccination card ormother's recall (%),(83.9),(57.3)
Children age 12-23 months fully vaccinated based on information from vaccination card only (%),(84.4),(72.8)
Children age 12-23 months who have received BCG (%),(92.5),(97.7)
Children age 12-23 months who have received 3 doses of polio vaccine (%),(87.6),(75.9)
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),(96.2),(85.6)
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),(96.2),(81.7)
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),(52.1),na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),(73.8),na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),(87.3),(70.5)
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),66.2,65.4
Children age 12-23 months who received most of their vaccinations in a public health facility (%),(91.0),(93.7)
Children age 12-23 months who received most of their vaccinations in a private health facility (%),(9.0),(6.3)
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),4.0,5.2
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0.0,2.3
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),*,*
Children under age 3 years breastfed within one hour of birth (%),53.9,64.6
Children under age 6 months exclusively breastfed (%),*,*
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet (%),(7.1),(25.8)
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet (%),12.9,36.9
Children under 5 years who are stunted (height-for-age) (%),25.2,25.2
Children under 5 years who are wasted (weight-for-height) (%),10.3,15.0
Children under 5 years who are severely wasted (weight-for-height) (%),4.3,4.5
Children under 5 years who are underweight (weight-for-age) (%),15.7,18.0
Children under 5 years who are overweight (weight-for-height) (%),6.3,11.4
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),9.4,10.8
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),43.2,24.7
Women who have high risk waist-to-hip ratio (≥0.85) (%),58.3,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),67.9,49.2
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),51.9,49.5
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),*,*
All women age 15-49 years who are anaemic (%),51.9,49.1
All women age 15-19 years who are anaemic (%),50.3,39.1
Women - Blood sugar level - high (141-160 mg/dl)(%),8.0,na
Women - Blood sugar level - very high (>160 mg/dl)(%),9.9,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),19.7,na
Men - Blood sugar level - high (141-160 mg/dl)(%),9.5,na
Men - Blood sugar level - very high (>160 mg/dl) (%),12.4,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),24.0,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),14.1,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),7.3,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),25.6,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),20.8,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),8.0,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),31.5,na
Ever undergone a screening test for cervical cancer (%),1.7,na
Ever undergone a breast examination for breast cancer (%),1.0,na
Ever undergone an oral cavity examination for oral cancer (%),0.0,na
Women age 15 years and above who use any kind of tobacco (%),6.6,na
Men age 15 years and above who use any kind of tobacco (%),19.8,na
Women age 15 years and above who consume alcohol (%),0.1,na
Men age 15 years and above who consume alcohol (%),27.1,na
