Indicator,NFHS-5,NFHS-4
Breastfeeding children age 6-23 months receiving an adequate diet (%),*,19.5
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet (%),(16.7),35.2
Children under 5 years who are stunted (height-for-age) (%),21.5,29.4
Children under 5 years who are wasted (weight-for-height) (%),15.3,20.4
Children under 5 years who are severely wasted (weight-for-height) (%),10.3,10.0
Children under 5 years who are underweight (weight-for-age) (%),23.1,24.9
Children under 5 years who are overweight (weight-for-height) (%),6.2,3.1
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),9.9,11.9
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),45.0,28.0
Women who have high risk waist-to-hip ratio (≥0.85) (%),60.5,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),44.8,51.7
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),55.9,58.9
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(40.8),(51.5)
All women age 15-49 years who are anaemic (%),55.2,58.6
All women age 15-19 years who are anaemic (%),56.0,60.0
Women - Blood sugar level - high (141-160 mg/dl)(%),5.9,na
Women - Blood sugar level - very high (>160 mg/dl)(%),11.0,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),18.3,na
Men - Blood sugar level - high (141-160 mg/dl)(%),6.1,na
Men - Blood sugar level - very high (>160 mg/dl) (%),11.0,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),18.6,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),15.8,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),7.4,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),26.8,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),19.0,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),7.0,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),28.9,na
Ever undergone a screening test for cervical cancer (%),6.1,na
Ever undergone a breast examination for breast cancer (%),3.7,na
Ever undergone an oral cavity examination for oral cancer (%),0.6,na
Women age 15 years and above who use any kind of tobacco (%),5.7,na
Men age 15 years and above who use any kind of tobacco (%),22.8,na
Women age 15 years and above who consume alcohol (%),0.1,na
Men age 15 years and above who consume alcohol (%),26.2,na
