Indicator,NFHS-5,NFHS-4
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),37.2,29.2
Women who have high risk waist-to-hip ratio (≥0.85) (%),58.9,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),45.0,52.6
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),58.3,58.7
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),*,*
All women age 15-49 years who are anaemic (%),58.2,58.5
All women age 15-19 years who are anaemic (%),49.0,58.0
Women - Blood sugar level - high (141-160 mg/dl)(%),10.6,na
Women - Blood sugar level - very high (>160 mg/dl)(%),14.4,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),26.5,na
Men - Blood sugar level - high (141-160 mg/dl)(%),8.7,na
Men - Blood sugar level - very high (>160 mg/dl) (%),15.4,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),25.9,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),14.4,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.1,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),23.8,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),18.0,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),7.8,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),31.0,na
Ever undergone a screening test for cervical cancer (%),17.7,na
Ever undergone a breast examination for breast cancer (%),10.4,na
Ever undergone an oral cavity examination for oral cancer (%),0.7,na
Women age 15 years and above who use any kind of tobacco (%),11.5,na
Men age 15 years and above who use any kind of tobacco (%),24.3,na
Women age 15 years and above who consume alcohol (%),0.4,na
Men age 15 years and above who consume alcohol (%),32.2,na
