,Indicator,NFHS-5,NFHS-4
54,Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),(50.1),na
55,Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),(73.6),na
56,Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),(96.4),(46.8)
57,Children age 9-35 months who received a vitamin A dose in the last 6 months (%),63.4,66.1
58,Children age 12-23 months who received most of their vaccinations in a public health facility (%),(86.4),(87.5)
59,Children age 12-23 months who received most of their vaccinations in a private health facility (%),(13.6),(12.6)
60,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),5.7,5.3
61,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,*
62,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,*
63,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
64,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),2.5,3.3
65,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),(80.8),(65.9)
66,Children under age 3 years breastfed within one hour of birth (%),56.1,55.8
67,Children under age 6 months exclusively breastfed (%),*,*
68,Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
69,Breastfeeding children age 6-23 months receiving an adequate diet (%),15.5,16.7
70,Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
71,Total children age 6-23 months receiving an adequate diet (%),14.4,25.2
72,Children under 5 years who are stunted (height-for-age) (%),32.3,24.5
73,Children under 5 years who are wasted (weight-for-height) (%),12.5,17.4
74,Children under 5 years who are severely wasted (weight-for-height) (%),4.7,8.1
75,Children under 5 years who are underweight (weight-for-age) (%),24.3,22.9
76,Children under 5 years who are overweight (weight-for-height) (%),0.8,2.1
77,Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),19.4,22.7
78,Women who are overweight or obese (BMI ≥25.0 kg/m) (%),31.9,26.9
79,Women who have high risk waist-to-hip ratio (≥0.85) (%),45.6,na
80,Children age 6-59 months who are anaemic (<11.0 g/dl) (%),60.9,42.3
81,Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),63.2,51.9
82,Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(44.8),(44.9)
83,All women age 15-49 years who are anaemic (%),62.6,51.6
84,All women age 15-19 years who are anaemic (%),58.8,41.7
85,Women - Blood sugar level - high (141-160 mg/dl)(%),6.5,na
86,Women - Blood sugar level - very high (>160 mg/dl)(%),11.4,na
87,Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),19.4,na
88,Men - Blood sugar level - high (141-160 mg/dl)(%),6.7,na
89,Men - Blood sugar level - very high (>160 mg/dl) (%),11.3,na
90,Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),19.9,na
91,Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),13.3,na
92,Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),7.1,na
93,Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),24.5,na
94,Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),19.9,na
95,Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),9.4,na
96,Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),32.1,na
97,Ever undergone a screening test for cervical cancer (%),15.7,na
98,Ever undergone a breast examination for breast cancer (%),11.0,na
99,Ever undergone an oral cavity examination for oral cancer (%),2.2,na
100,Women age 15 years and above who use any kind of tobacco (%),10.4,na
101,Men age 15 years and above who use any kind of tobacco (%),24.9,na
102,Women age 15 years and above who consume alcohol (%),0.3,na
103,Men age 15 years and above who consume alcohol (%),34.3,na
