Indicator,NFHS-5,NFHS-4
Children under 5 years who are overweight (weight-for-height) (%),6.7,2.7
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),11.9,17.9
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),43.4,36.0
Women who have high risk waist-to-hip ratio (≥0.85) (%),57.9,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),55.6,56.3
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),56.3,59.0
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),*,*
All women age 15-49 years who are anaemic (%),55.9,59.0
All women age 15-19 years who are anaemic (%),44.3,54.0
Women - Blood sugar level - high (141-160 mg/dl)(%),8.4,na
Women - Blood sugar level - very high (>160 mg/dl)(%),11.5,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),22.0,na
Men - Blood sugar level - high (141-160 mg/dl)(%),9.8,na
Men - Blood sugar level - very high (>160 mg/dl) (%),13.8,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),25.4,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),15.5,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.2,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),24.5,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),17.3,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),7.5,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),28.2,na
Ever undergone a screening test for cervical cancer (%),3.9,na
Ever undergone a breast examination for breast cancer (%),1.7,na
Ever undergone an oral cavity examination for oral cancer (%),0.4,na
Women age 15 years and above who use any kind of tobacco (%),1.4,na
Men age 15 years and above who use any kind of tobacco (%),18.5,na
Women age 15 years and above who consume alcohol (%),0.3,na
Men age 15 years and above who consume alcohol (%),21.6,na
