Indicator,NFHS-5,NFHS-4
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),42.8,33.3
Women who have high risk waist-to-hip ratio (≥0.85) (%),54.8,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),64.8,54.4
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),59.1,58.1
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),*,(62.0)
All women age 15-49 years who are anaemic (%),59.0,58.2
All women age 15-19 years who are anaemic (%),60.0,59.6
Women - Blood sugar level - high (141-160 mg/dl)(%),7.8,na
Women - Blood sugar level - very high (>160 mg/dl)(%),12.9,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),23.3,na
Men - Blood sugar level - high (141-160 mg/dl)(%),7.6,na
Men - Blood sugar level - very high (>160 mg/dl) (%),18.4,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),29.0,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),17.0,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),7.0,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),28.8,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),19.7,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),10.0,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),34.6,na
Ever undergone a screening test for cervical cancer (%),9.0,na
Ever undergone a breast examination for breast cancer (%),4.5,na
Ever undergone an oral cavity examination for oral cancer (%),2.2,na
Women age 15 years and above who use any kind of tobacco (%),7.6,na
Men age 15 years and above who use any kind of tobacco (%),22.4,na
Women age 15 years and above who consume alcohol (%),0.5,na
Men age 15 years and above who consume alcohol (%),30.0,na
